ID,Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,well,Data Tag,Sample Tag,Dataset
49,30.0,150.0,89.55,67.16,143.28,1.0,0.75,1.6,E1,N3 R3,sample 1,"['N3_New/Data/20250918_N3R3/N3 R3 sample 1_Subt2__0__11-22-25-293.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 1_Subt2__1__11-22-24-293.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 1_Subt2__2__11-22-26-293.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 1_Subt2__3__11-22-27-293.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 1_Subt2__4__11-22-28-293.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 1_Subt2__5__11-22-29-293.txt']"
50,30.0,150.0,89.55,67.16,143.28,1.0,0.75,1.6,E2,N3 R3,sample 2,"['N3_New/Data/20250918_N3R3/N3 R3 sample 2_Subt2__0__11-22-56-793.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 2_Subt2__1__11-22-57-792.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 2_Subt2__2__11-22-58-792.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 2_Subt2__3__11-22-59-792.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 2_Subt2__4__11-23-00-792.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 2_Subt2__5__11-23-01-792.txt']"
51,5.0,150.0,88.76,69.23,142.01,1.0,0.78,1.6,E3,N3 R3,sample 3,"['N3_New/Data/20250918_N3R3/N3 R3 sample 3_Subt2__0__11-09-36-810.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 3_Subt2__1__11-09-37-810.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 3_Subt2__2__11-09-38-810.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 3_Subt2__3__11-09-39-810.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 3_Subt2__4__11-09-40-810.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 3_Subt2__5__11-09-41-810.txt']"
52,5.0,150.0,88.76,69.23,142.01,1.0,0.78,1.6,E4,N3 R3,sample 4,"['N3_New/Data/20250918_N3R3/N3 R3 sample 4_Subt2__0__11-01-28-321.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 4_Subt2__1__11-01-29-312.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 4_Subt2__2__11-01-30-321.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 4_Subt2__3__11-01-31-321.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 4_Subt2__4__11-01-32-312.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 4_Subt2__5__11-01-33-321.txt']"
53,5.0,150.0,89.55,67.16,143.28,1.0,0.75,1.6,E5,N3 R3,sample 5,"['N3_New/Data/20250918_N3R3/N3 R3 sample 5_Subt2__0__11-03-59-318.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 5_Subt2__1__11-04-00-307.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 5_Subt2__2__11-04-00-823.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 5_Subt2__3__11-04-01-818.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 5_Subt2__4__11-04-02-818.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 5_Subt2__5__11-04-03-818.txt']"
54,5.0,150.0,89.55,67.16,143.28,1.0,0.75,1.6,E6,N3 R3,sample 6,"['N3_New/Data/20250918_N3R3/N3 R3 sample 6_Subt2__0__11-04-31-817.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 6_Subt2__1__11-04-32-817.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 6_Subt2__2__11-04-33-817.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 6_Subt2__3__11-04-34-817.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 6_Subt2__4__11-04-35-323.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 6_Subt2__5__11-04-36-305.txt']"
55,5.0,150.0,89.82,73.65,136.53,1.0,0.82,1.52,E7,N3 R3,sample 7,"['N3_New/Data/20250918_N3R3/N3 R3 sample 7_Subt2__0__11-05-05-816.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 7_Subt2__1__11-05-06-816.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 7_Subt2__2__11-05-07-816.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 7_Subt2__3__11-05-08-816.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 7_Subt2__4__11-05-09-816.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 7_Subt2__5__11-05-10-816.txt']"
56,5.0,150.0,89.82,73.65,136.53,1.0,0.82,1.52,E8,N3 R3,sample 8,"['N3_New/Data/20250918_N3R3/N3 R3 sample 8_Subt2__0__11-05-41-316.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 8_Subt2__1__11-05-42-315.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 8_Subt2__2__11-05-43-315.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 8_Subt2__3__11-05-44-315.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 8_Subt2__4__11-05-45-316.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 8_Subt2__5__11-05-46-315.txt']"
57,5.0,150.0,92.59,75.93,131.48,1.0,0.82,1.42,E9,N3 R3,sample 9,"['N3_New/Data/20250918_N3R3/N3 R3 sample 9_Subt2__0__11-07-03-814.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 9_Subt2__1__11-07-04-813.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 9_Subt2__2__11-07-05-814.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 9_Subt2__3__11-07-06-842.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 9_Subt2__4__11-07-07-814.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 9_Subt2__5__11-07-08-799.txt']"
58,5.0,150.0,92.59,75.93,131.48,1.0,0.82,1.42,E10,N3 R3,sample 10,"['N3_New/Data/20250918_N3R3/N3 R3 sample 10_Subt2__0__11-07-21-813.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 10_Subt2__1__11-07-22-813.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 10_Subt2__2__11-07-23-811.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 10_Subt2__3__11-07-24-813.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 10_Subt2__4__11-07-25-813.txt', 'N3_New/Data/20250918_N3R3/N3 R3 sample 10_Subt2__5__11-07-26-812.txt']"
