ID,Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,well,Data Tag,Sample Tag,Dataset
37,5.0,150.0,88.24,70.59,141.18,1.0,0.8,1.6,D1,N3 R2,sample 1,"['N3_New/Data/20250918_N3R2/N3 R2 sample 1_Subt2__0__10-11-32-391.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 1_Subt2__1__10-11-33-390.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 1_Subt2__2__10-11-34-390.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 1_Subt2__3__10-11-35-393.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 1_Subt2__4__10-11-36-394.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 1_Subt2__5__10-11-37-390.txt']"
38,5.0,150.0,88.24,70.59,141.18,1.0,0.8,1.6,D2,N3 R2,sample 2,"['N3_New/Data/20250918_N3R2/N3 R2 sample 2_Subt2__0__10-11-54-390.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 2_Subt2__1__10-11-55-385.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 2_Subt2__2__10-11-56-385.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 2_Subt2__3__10-11-57-387.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 2_Subt2__4__10-11-58-385.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 2_Subt2__5__10-11-59-385.txt']"
39,5.0,150.0,88.76,69.23,142.01,1.0,0.78,1.6,D3,N3 R2,sample 3,"['N3_New/Data/20250918_N3R2/N3 R2 sample 3_Subt2__0__10-13-19-388.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 3_Subt2__1__10-13-20-388.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 3_Subt2__2__10-13-21-388.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 3_Subt2__3__10-13-22-418.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 3_Subt2__4__10-13-22-925.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 3_Subt2__5__10-13-23-887.txt']"
40,5.0,150.0,88.76,69.23,142.01,1.0,0.78,1.6,D4,N3 R2,sample 4,"['N3_New/Data/20250918_N3R2/N3 R2 sample 4_Subt2__0__10-12-51-389.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 4_Subt2__1__10-12-52-389.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 4_Subt2__2__10-12-53-388.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 4_Subt2__3__10-12-54-388.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 4_Subt2__4__10-12-54-893.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 4_Subt2__5__10-12-55-890.txt']"
41,5.0,150.0,93.17,67.08,139.75,1.0,0.72,1.5,D5,N3 R2,sample 5,"['N3_New/Data/20250918_N3R2/N3 R2 sample 5_Subt2__0__10-15-22-385.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 5_Subt2__1__10-15-23-386.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 5_Subt2__2__10-15-24-385.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 5_Subt2__3__10-15-25-386.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 5_Subt2__4__10-15-25-889.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 5_Subt2__5__10-15-26-885.txt']"
42,5.0,150.0,93.17,67.08,139.75,1.0,0.72,1.5,D6,N3 R2,sample 6,"['N3_New/Data/20250918_N3R2/N3 R2 sample 6_Subt2__0__10-14-57-885.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 6_Subt2__1__10-14-58-886.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 6_Subt2__2__10-14-59-885.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 6_Subt2__3__10-15-00-391.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 6_Subt2__4__10-15-01-389.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 6_Subt2__5__10-15-01-895.txt']"
43,5.0,150.0,97.72,60.59,141.69,1.0,0.62,1.45,D7,N3 R2,sample 7,"['N3_New/Data/20250918_N3R2/N3 R2 sample 7_Subt2__0__10-16-05-376.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 7_Subt2__1__10-16-06-383.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 7_Subt2__2__10-16-07-384.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 7_Subt2__3__10-16-08-384.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 7_Subt2__4__10-16-09-384.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 7_Subt2__5__10-16-10-384.txt']"
44,5.0,150.0,97.72,60.59,141.69,1.0,0.62,1.45,D8,N3 R2,sample 8,"['N3_New/Data/20250918_N3R2/N3 R2 sample 8_Subt2__0__10-17-00-882.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 8_Subt2__1__10-17-01-882.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 8_Subt2__2__10-17-02-885.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 8_Subt2__3__10-17-03-886.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 8_Subt2__4__10-17-04-883.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 8_Subt2__5__10-17-05-881.txt']"
45,5.0,150.0,105.26,68.42,126.32,1.0,0.65,1.2,D9,N3 R2,sample 9,"['N3_New/Data/20250918_N3R2/N3 R2 sample 9_Subt2__0__10-18-25-379.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 9_Subt2__1__10-18-26-380.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 9_Subt2__2__10-18-27-379.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 9_Subt2__3__10-18-28-379.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 9_Subt2__4__10-18-29-379.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 9_Subt2__5__10-18-30-378.txt']"
46,5.0,150.0,105.26,68.42,126.32,1.0,0.65,1.2,D10,N3 R2,sample 10,"['N3_New/Data/20250918_N3R2/N3 R2 sample 10_Subt2__0__10-18-59-379.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 10_Subt2__1__10-19-00-379.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 10_Subt2__2__10-19-01-378.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 10_Subt2__3__10-19-02-378.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 10_Subt2__4__10-19-03-378.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 10_Subt2__5__10-19-04-378.txt']"
47,5.0,150.0,115.38,46.15,138.46,1.0,0.4,1.2,D11,N3 R2,sample 11,"['N3_New/Data/20250918_N3R2/N3 R2 sample 11_Subt2__0__10-19-39-378.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 11_Subt2__1__10-19-40-377.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 11_Subt2__2__10-19-41-363.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 11_Subt2__3__10-19-42-378.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 11_Subt2__4__10-19-43-378.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 11_Subt2__5__10-19-44-378.txt']"
48,5.0,150.0,115.38,46.15,138.46,1.0,0.4,1.2,D12,N3 R2,sample 12,"['N3_New/Data/20250918_N3R2/N3 R2 sample 12_Subt2__0__10-20-28-377.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 12_Subt2__1__10-20-29-376.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 12_Subt2__2__10-20-30-376.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 12_Subt2__3__10-20-31-376.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 12_Subt2__4__10-20-32-376.txt', 'N3_New/Data/20250918_N3R2/N3 R2 sample 12_Subt2__5__10-20-33-377.txt']"
