ID,Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,well,Data Tag,Sample Tag,Dataset
61,50.0,85.0,84.27,91.01,124.72,1.0,1.08,1.48,F1,N3 R4,sample 1,"['N3_New/Data/20250918_N3R4/N3 R4 sample 1_Subt2__0__12-50-48-674.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 1_Subt2__1__12-50-49-674.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 1_Subt2__2__12-50-50-177.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 1_Subt2__3__12-50-51-177.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 1_Subt2__4__12-50-52-220.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 1_Subt2__5__12-50-53-174.txt']"
62,50.0,85.0,84.27,91.01,124.72,1.0,1.08,1.48,F2,N3 R4,sample 2,"['N3_New/Data/20250918_N3R4/N3 R4 sample 2_Subt2__0__12-51-09-174.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 2_Subt2__1__12-51-10-173.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 2_Subt2__2__12-51-11-174.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 2_Subt2__3__12-51-12-173.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 2_Subt2__4__12-51-13-174.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 2_Subt2__5__12-51-14-170.txt']"
63,20.0,85.0,84.51,80.28,135.21,1.0,0.95,1.6,F3,N3 R4,sample 3,"['N3_New/Data/20250918_N3R4/N3 R4 sample 3_Subt2__0__12-20-01-215.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 3_Subt2__1__12-20-00-215.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 3_Subt2__2__12-20-02-214.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 3_Subt2__3__12-20-03-217.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 3_Subt2__4__12-20-04-213.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 3_Subt2__5__12-20-05-215.txt']"
64,20.0,85.0,84.51,80.28,135.21,1.0,0.95,1.6,F4,N3 R4,sample 4,"['N3_New/Data/20250918_N3R4/N3 R4 sample 4_Subt2__0__12-20-46-714.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 4_Subt2__1__12-20-47-714.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 4_Subt2__2__12-20-48-714.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 4_Subt2__3__12-20-49-714.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 4_Subt2__4__12-20-50-714.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 4_Subt2__5__12-20-51-714.txt']"
65,5.0,85.0,83.33,83.33,133.33,1.0,1.0,1.6,F5,N3 R4,sample 5,"['N3_New/Data/20250918_N3R4/N3 R4 sample 5_Subt2__0__12-06-43-233.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 5_Subt2__1__12-06-44-233.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 5_Subt2__2__12-06-45-233.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 5_Subt2__3__12-06-46-233.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 5_Subt2__4__12-06-47-233.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 5_Subt2__5__12-06-48-236.txt']"
66,5.0,85.0,83.33,83.33,133.33,1.0,1.0,1.6,F6,N3 R4,sample 6,"['N3_New/Data/20250918_N3R4/N3 R4 sample 6_Subt2__0__12-07-35-732.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 6_Subt2__1__12-07-36-732.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 6_Subt2__2__12-07-37-731.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 6_Subt2__3__12-07-38-732.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 6_Subt2__4__12-07-39-732.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 6_Subt2__5__12-07-40-732.txt']"
67,5.0,85.0,88.76,69.23,142.01,1.0,0.78,1.6,F7,N3 R4,sample 7,"['N3_New/Data/20250918_N3R4/N3 R4 sample 7_Subt2__0__12-08-24-731.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 7_Subt2__1__12-08-25-731.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 7_Subt2__2__12-08-26-731.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 7_Subt2__3__12-08-27-731.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 7_Subt2__4__12-08-28-730.txt']"
68,5.0,85.0,88.76,69.23,142.01,1.0,0.78,1.6,F8,N3 R4,sample 8,"['N3_New/Data/20250918_N3R4/N3 R4 sample 8_Subt2__0__12-08-48-230.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 8_Subt2__1__12-08-49-731.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 8_Subt2__2__12-08-50-730.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 8_Subt2__3__12-08-51-730.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 8_Subt2__4__12-08-52-730.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 8_Subt2__5__12-08-53-730.txt']"
69,5.0,85.0,90.91,65.45,143.64,1.0,0.72,1.58,F9,N3 R4,sample 9,"['N3_New/Data/20250918_N3R4/N3 R4 sample 9_Subt2__0__12-09-45-229.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 9_Subt2__1__12-09-46-229.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 9_Subt2__2__12-09-47-229.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 9_Subt2__3__12-09-47-731.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 9_Subt2__4__12-09-48-729.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 9_Subt2__5__12-09-49-737.txt']"
70,5.0,85.0,90.91,65.45,143.64,1.0,0.72,1.58,F10,N3 R4,sample 10,"['N3_New/Data/20250918_N3R4/N3 R4 sample 10_Subt2__0__12-10-28-728.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 10_Subt2__1__12-10-29-728.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 10_Subt2__2__12-10-30-728.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 10_Subt2__3__12-10-31-733.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 10_Subt2__4__12-10-32-729.txt', 'N3_New/Data/20250918_N3R4/N3 R4 sample 10_Subt2__5__12-10-33-728.txt']"
