Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,QW 1,QW 2,QW 3,QW 4,QW 5,QW 6,QW 7,QW 8,QW 9,QW 10,QW 11,QW 12,QW 99,files
5.0,105.0,100.0,67.5,132.5,1.0,0.675,1.325,0.0,0.1494067476454116,0.2204437408940862,0.3269430178336376,0.2903573359216868,0.2533804312463374,0.0,0.0,0.1802781562223502,0.1735134886713599,0.1498072333401789,0.1496595865064775,0.1456180395422226,N1R0 105C sample 11_Subt2__0__12-51-45-702.csv
5.0,105.0,100.0,67.5,132.5,1.0,0.675,1.325,0.0,0.2068284963943472,0.2819241743340348,0.4001448660553867,0.3332330510733982,0.3180820940161561,0.0,0.0,0.0,0.0,0.0,0.2413322932778663,0.2447285167660501,N1R0 105C sample 12_Subt2__0__12-52-09-188.csv
60.0,150.0,100.0,67.5,132.5,1.0,0.675,1.325,0.1357073658600081,0.0579951680790673,0.3108948783048144,0.1216765747193031,0.0576212999966791,0.0942208626769435,0.0775735485528971,0.1015209222105071,0.0839622870846088,0.1063450277084013,0.1062622746936477,0.1020486738211876,0.1171683604391656,N1R0 150C sample 3_Subt2__0__14-47-02-040.csv
60.0,150.0,100.0,67.5,132.5,1.0,0.675,1.325,0.1862684579060477,0.0,0.3283216677051501,0.0,0.0,0.2556888028073184,0.0,0.1890688963594868,0.1891379542835478,0.2020979554827008,0.2020514582949677,0.2489974085905995,0.2917515174157547,N1R0 150C sample 4_Subt2__0__14-47-25-046.csv
30.0,150.0,100.0,67.5,132.5,1.0,0.675,1.325,0.0,0.0,0.2651622300659021,0.2450615003083518,0.0,0.2579338655787181,0.0,0.2561427588460566,0.2562767771437346,0.2480884093349264,0.2981931622041418,0.2979929660731263,0.3268529428870905,N1R0 150C sample 7_Subt2__0__14-23-09-578.csv
30.0,150.0,100.0,67.5,132.5,1.0,0.675,1.325,0.0,0.0,0.0913917732509423,0.1038971707130891,0.1397671616001239,0.1750193863214707,0.1839554985058446,0.0,0.2747673683396281,0.1654660267881954,0.2020241167672918,0.2115136240755994,0.2363392508136358,N1R0 150C sample 8_Subt2__0__14-22-37-580.csv
5.0,150.0,100.0,67.5,132.5,1.0,0.675,1.325,0.0,0.0,0.5649503344128247,0.0,0.0,0.2765232381412972,0.2567298312156327,0.2571284895065486,0.2571284895065486,0.2660291319549331,0.2657011932050713,0.264859331205047,0.2645017193545045,N1R0 150C sample 11_Subt2__0__13-57-07-113.csv
5.0,150.0,100.0,67.5,132.5,1.0,0.675,1.325,0.0,0.2501536813839307,0.4069891972244875,0.3749408553736695,0.0,0.0,0.274908810567899,0.2260092307064018,0.2268486520356855,0.2257897604285685,0.225580459981922,0.2292926856655874,0.2440500160787758,N1R0 150C sample 12_Subt2__0__13-58-18-612.csv
5.0,60.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.4508767657817158,0.0,0.2901015250335625,0.2573770424663738,0.2571216026690944,0.2937384016734472,0.2931168564594391,0.0,0.0,0.0,0.3952527921792574,N2 R0 60C sample1_Subt2__0
5.0,60.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.1358462575480462,0.3113623545752171,0.2485116948286221,0.1884003012134014,0.1705558928138111,0.0,0.0,0.2201800034492549,0.2201429882756287,0.1920217374300873,0.2234867044444847,0.1650927496953149,N2 R0 105C sample1_Subt2__0
5.0,60.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.3915526385419569,0.3345566709507382,0.2620094121434793,0.2099395071502542,0.0,0.2056750002403225,0.2001850637675407,0.0,0.1988717585191081,0.1987363078061744,0.2024662339701566,0.2002022921742973,N2 R0 150C sample1_Subt2__0
5.0,60.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.4417654817549936,0.341128839429392,0.0,0.2645313165534336,0.2500345883908084,0.0,0.0,0.2339250417877212,0.2262870768059638,0.22600522574477,0.2257664302574124,0.0,N2 R0 60C sample2_Subt2__0
30.0,60.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.3288563806283523,0.5113070066811596,0.0,0.3057382419681335,0.2553599065208022,0.2548021371663787,0.0,0.0,0.0,0.0,0.2877939238117735,0.2913848044726215,N2 R0 105C sample2_Subt2__0
30.0,60.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.2489367871474742,0.4211848705176912,0.2504465039549489,0.0,0.0,0.1937548330354391,0.1708129006652781,0.2516609692352553,0.193359071210328,0.1931565289893706,0.193005028399258,0.2255652212952958,N2 R0 150C sample2_Subt2__0
30.0,60.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.2998764544537952,0.3149807688458676,0.2046357681738398,0.1950697058947083,0.0,0.2414893224045509,0.0,0.1742705478653086,0.1741742196656234,0.14511050936235,0.1449374148067096,0.1595624981716945,N2 R0 60C sample3_Subt2__0
30.0,60.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.4494704599584895,0.4438460869040497,0.0,0.0,0.3167178327423133,0.0,0.0,0.2822511502811775,0.2822511502811775,0.282233125107739,0.2820277932451967,0.2861770346484951,N2 R0 105C sample3_Subt2__0
60.0,60.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.2142708972417145,0.3553497157265808,0.0,0.2996992790671516,0.0,0.184319348272252,0.3184425173782071,0.0,0.0,0.3088559350966239,0.308696121255903,0.2984305294982983,N2 R0 150C sample3_Subt2__0
60.0,60.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.2552702419393041,0.4456589030501546,0.0,0.0,0.0,0.0,0.0,0.3414612778266768,0.3317902387200182,0.3315906369869686,0.3167907932494469,0.3217841561216175,N2 R0 60C sample4_Subt2__0
60.0,60.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.4192123878272347,0.3060349666952882,0.0,0.0,0.2467117012580258,0.2072350704813978,0.2099125200791465,0.2046561841341383,0.2002356455894094,0.1990920304932708,0.1988433190034354,0.2006512876397216,N2 R0 105C sample4_Subt2__0
60.0,60.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.4284456188853908,0.2972932092958248,0.0,0.2324816295654901,0.2423915256307966,0.0,0.2111901272801405,0.2056132655295203,0.2029624510739438,0.2027723797532613,0.199946078596004,0.2008621136767197,N2 R0 150C sample4_Subt2__0
5.0,105.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.3487589558685872,0.3781915875137377,0.4743354007066953,0.0,0.0,0.0,0.0,0.0,0.0,0.3121874307559932,0.3178984199336866,N2 R0 60C sample5_Subt2__0
5.0,105.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.3490033686985993,0.4052819059113948,0.4469321325653136,0.0,0.0,0.0,0.0,0.0,0.0,0.3240692991174633,0.3298104777546375,N2 R0 105C sample5_Subt2__0
5.0,105.0,85.7,85.7,128.6,1.0,1.0,1.5,0.1892008694733649,0.3226615018497051,0.2364321811229241,0.1526294767975295,0.148621723959552,0.1342049904257649,0.1490654156763896,0.0,0.0,0.1467158252857549,0.1147128948504592,0.1146288175608781,0.1550530064229721,N2 R0 150C sample5_Subt2__0
5.0,105.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.4015508180482643,0.326069203479073,0.2443930645363174,0.0,0.2112013833880952,0.2169082661805458,0.0,0.0,0.2080187629093036,0.207854220902401,0.2077285900813354,0.2043103639399933,N2 R0 60C sample6_Subt2__0
30.0,105.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.316024122943294,0.4315174226812124,0.4208197763761896,0.0,0.0,0.0,0.0,0.0,0.0,0.2963214463936207,0.3021178765068724,N2 R0 105C sample6_Subt2__0
30.0,105.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.2766980621142753,0.3559318889270388,0.3785083514630614,0.0,0.3456400824291463,0.0,0.3064902945517871,0.2651208998710703,0.2646812036908038,0.2643681679081862,0.0,N2 R0 150C sample6_Subt2__0
30.0,105.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.2584957238820808,0.2351616613011755,0.1850973099485701,0.0,0.0,0.4143768878168923,0.0,0.0,0.22208074623559,0.2117726317044151,0.2116131027590162,0.2021349524528985,N2 R0 60C sample7_Subt2__0
30.0,105.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.3764107718271901,0.3362675869039394,0.2655877390870405,0.0,0.0,0.409845962473681,0.0,0.0,0.0,0.0,0.3302794561974775,0.3343772470506511,N2 R0 105C sample7_Subt2__0
60.0,105.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.0,0.3486045640500141,0.5023528204044019,0.0,0.0,0.0,0.0,0.330553571504415,0.3064580344075259,0.3056809490494294,0.0,N2 R0 150C sample7_Subt2__0
60.0,105.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.2828713094067138,0.4602442792389831,0.3093169879294597,0.0,0.0,0.0,0.2986777907586125,0.3307485973370333,0.0,0.0,0.0,N2 R0 60C sample8_Subt2__0
60.0,105.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.3178393580474997,0.2256713350338709,0.176479250353876,0.0,0.0,0.35509186562072,0.0,0.2482452008334323,0.2481180840837879,0.1967822046647969,0.1973455713843382,0.0,N2 R0 105C sample8_Subt2__0
60.0,105.0,85.7,85.7,128.6,1.0,1.0,1.5,0.1179452361114793,0.2630993629467794,0.261010804078141,0.1304509299039571,0.0,0.0,0.2969100732959416,0.2093760479976117,0.209297716935267,0.217379524033215,0.1916578233667528,0.2133827300098848,0.0,N2 R0 150C sample8_Subt2__0
5.0,150.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.4337161641470208,0.4165233882901035,0.3708723954625181,0.0,0.0,0.0,0.0,0.0,0.0,0.2736860109765967,0.2794059444195082,N2 R0 60C sample9_Subt2__0
5.0,150.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.4310790098636692,0.4783452236148107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183185881337459,0.3260568130149627,N2 R0 105C sample9_Subt2__0
5.0,150.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.3101726509146458,0.3580979854389582,0.0,0.0,0.0,0.549206791468687,0.0,0.0,0.0,0.0,0.0,0.0,N2 R0 150C sample9_Subt2__0
5.0,150.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.2406822198834916,0.3765853330630974,0.3140438029829486,0.0,0.0,0.3332074053029746,0.3543286879196841,0.3540193937563481,0.3377789356845224,0.0,0.0,0.0,N2 R0 60C sample10_Subt2__0
30.0,150.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.2577422014735247,0.3601355315478513,0.4287204088813412,0.3619687910373046,0.0,0.0,0.0,0.0,0.0,0.0,0.237970444606744,0.2418438862446017,N2 R0 105C sample10_Subt2__0
30.0,150.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.1924247250685986,0.3523065322458522,0.3215287509912102,0.2637062830987068,0.0,0.0,0.2394327660891374,0.217122239958362,0.2169199563606113,0.0,0.0,0.214517232429994,N2 R0 150C sample10_Subt2__0
30.0,150.0,85.7,85.7,128.6,1.0,1.0,1.5,0.1687990487563818,0.2243511777491371,0.2167435465550111,0.1988007696964486,0.1816742861247785,0.3355039784481146,0.0,0.0,0.0,0.1183422847362316,0.1182773647438408,0.1999923680227594,0.1246963801987011,N2 R0 60C sample11_Subt2__0
30.0,150.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.2288820425842782,0.3262334024065543,0.2470989090362214,0.2777478859671185,0.0,0.2913886903989779,0.2646180883083924,0.2644147116889198,0.2721096574896839,0.2719294207695372,0.2717937951227956,0.2872131911425915,N2 R0 105C sample11_Subt2__0
60.0,150.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.0,0.3255903573257546,0.2986101111521316,0.2733093431795739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254398526491243,N2 R0 150C sample11_Subt2__0
60.0,150.0,109.1,54.5,136.4,1.0,0.5,1.25,0.0,0.2545996383400488,0.3541048142959084,0.3473026447227729,0.3341369946403361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923793538982453,N2 R0 60C sample12_Subt2__0
60.0,150.0,85.7,85.7,128.6,1.0,1.0,1.5,0.1987725562608255,0.2910714445846343,0.2945177662371236,0.0,0.225190387220828,0.1866012646747509,0.2208601815203941,0.0,0.0,0.3216283888904453,0.3215246110587169,0.3214446072925351,0.293989800888519,N2 R0 105C sample12_Subt2__0
60.0,150.0,85.7,85.7,128.6,1.0,1.0,1.5,0.0,0.3260485864330121,0.2996842452953658,0.2404882059435427,0.2983452588440838,0.0,0.3803858426234918,0.380032527309844,0.0,0.0,0.0,0.0,0.3526438361309056,N2 R0 150C sample12_Subt2__0
60.0,150.0,,,,1.0,0.4,1.6,0.0,0.0,0.0,0.3274141070760003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6638262159378779,N3 R1 sample 1_Subt2__0__16-09-41-995.csv
60.0,150.0,,,,1.0,0.4,1.6,0.0,0.0,0.0,0.3303177324942588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617233310699124,N3 R1 sample 2_Subt2__0__16-11-28-492.csv
35.0,150.0,,,,1.0,0.88,1.6,0.0,0.0,0.41124999112230326,0.0,0.0,0.2720293283352343,0.0,0.3473918456237539,0.3473918456237539,0.35635033506650454,0.35579458723141477,0.3779629067445434,0.0,N3 R1 sample 3_Subt2__0__15-36-44-539.csv
35.0,150.0,,,,1.0,0.88,1.6,0.0,0.2864296509272766,0.3280782357485991,0.0,0.1942293016003178,0.0,0.2034505480170318,0.14678221496726543,0.14678221496726543,0.16650471751373438,0.18101031166090117,0.15520531723768025,0.19593987680992275,N3 R1 sample 4_Subt2__0__15-37-08-038.csv
5.0,150.0,,,,1.0,0.62,1.6,0.0,0.0,0.44400643240565296,0.37213077025078833,0.0,0.0,0.0,0.40371174372193025,0.37721825799424735,0.37653395372806914,0.0,0.0,0.0,N3 R1 sample 5_Subt2__0__15-08-07-074.csv
5.0,150.0,,,,1.0,0.62,1.6,0.0,0.0,0.42759926938910414,0.3611760261902353,0.0,0.2932909727090689,0.0,0.0,0.269911053304918,0.269591724469977,0.2447705028328853,0.24442065037669913,0.0,N3 R1 sample 6_Subt2__0__15-08-32-077.csv
5.0,150.0,,,,1.0,0.4,1.6,0.0,0.0,0.25410522262810814,0.3020728347632112,0.0,0.0,0.0,0.0,0.4146601093166664,0.4146601093166664,0.4328123335686099,0.3829817498117957,0.0,N3 R1 sample 7_Subt2__0__15-09-09-077.csv
5.0,150.0,,,,1.0,0.4,1.6,0.0,0.13743156424487238,0.23478135983909834,0.30231219299551365,0.2566319295537758,0.0,0.25935412760197357,0.0,0.20737597197645577,0.2072939263679202,0.22928398113542725,0.12898823490444528,0.17681424488504496,N3 R1 sample 8_Subt2__0__15-09-48-075.csv
5.0,150.0,,,,1.0,0.4,1.45,0.0,0.0,0.26957244799305,0.3454197056950839,0.2833059731938808,0.0,0.0,0.0,0.3667388088205354,0.4231896312239954,0.0,0.0,0.0,N3 R1 sample 9_Subt2__0__15-10-12-075.csv
5.0,150.0,,,,1.0,0.4,1.45,0.0,0.2543693235252756,0.30608938901078014,0.5056717221733875,0.0,0.0,0.0,0.3386999804047133,0.33844838509817393,0.33586584663260516,0.0,0.0,0.0,N3 R1 sample 10_Subt2__0__15-14-13-070.csv
5.0,150.0,,,,1.0,1.1,1.2,0.5781101627769133,0.3364477692920695,0.2972849198651532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R1 sample 11_Subt2__0__15-11-09-073.csv
5.0,150.0,,,,1.0,1.1,1.2,0.6208313384303585,0.37918987093229606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R1 sample 12_Subt2__0__15-11-28-573.csv
5.0,150.0,,,,1.0,0.8,1.6,0.0,0.0,0.5273357993706747,0.0,0.0,0.3039656046643629,0.0,0.2841393624152742,0.2836255625716346,0.32001792636561377,0.3192551251689916,0.31871372832546946,0.0,N3 R2 sample 1_Subt2__0__10-11-32-391.csv
5.0,150.0,,,,1.0,0.8,1.6,0.0,0.0,0.5812805063560887,0.0,0.0,0.0,0.0,0.31715867018749194,0.3222895170621871,0.32185998285948536,0.0,0.0,0.29506335325485955,N3 R2 sample 2_Subt2__0__10-11-54-390.csv
5.0,150.0,,,,1.0,0.78,1.6,0.0,0.0,0.5303650213497024,0.36559968746823207,0.0,0.0,0.0,0.0,0.3489213921709314,0.28431397507337347,0.28415652930975427,0.28382171421999,0.29327596864698824,N3 R2 sample 3_Subt2__0__10-13-19-388.csv
5.0,150.0,,,,1.0,0.78,1.6,0.0,0.0,0.45865487675631117,0.38747485233143913,0.0,0.0,0.0,0.0,0.44390881097064794,0.28988852673522614,0.2893574305130132,0.0,0.0,N3 R2 sample 4_Subt2__0__10-12-51-389.csv
5.0,150.0,,,,1.0,0.72,1.5,0.0,0.27064751597191056,0.5015445338309364,0.0,0.0,0.0,0.0,0.0,0.2702848620572077,0.3431615030302877,0.0,0.0,0.0,N3 R2 sample 5_Subt2__0__10-15-22-385.csv
5.0,150.0,,,,1.0,0.72,1.5,0.0,0.0,0.5064646244605276,0.39666291475313337,0.0,0.0,0.0,0.2902477059407061,0.28988705933391834,0.3556032155154103,0.0,0.0,0.0,N3 R2 sample 6_Subt2__0__10-14-57-885.csv
5.0,150.0,,,,1.0,0.62,1.45,0.0,0.0,0.27574169832971,0.3207366178364585,0.0,0.0,0.33527070147761484,0.0,0.3280779052231871,0.38025714489184276,0.3541671609079862,0.3536877027239176,0.0,N3 R2 sample 7_Subt2__0__10-16-05-376.csv
5.0,150.0,,,,1.0,0.62,1.45,0.0,0.0,0.4023005230753178,0.37547030679362425,0.0,0.0,0.0,0.400212528156213,0.4451544585753808,0.44440472194485553,0.0,0.0,0.0,N3 R2 sample 8_Subt2__0__10-17-00-882.csv
5.0,150.0,,,,1.0,0.65,1.2,0.22197042474786374,0.32008411052983043,0.33915560589431043,0.39382932849998387,0.30082217968425357,0.27195785784062937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R2 sample 9_Subt2__0__10-18-25-379.csv
5.0,150.0,,,,1.0,0.65,1.2,0.0,0.3401786486347691,0.3549292112634117,0.4398070348472429,0.3470861904868268,0.2874316478854531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R2 sample 10_Subt2__0__10-18-59-379.csv
5.0,150.0,,,,1.0,0.4,1.2,0.0,0.0,0.29795658632450694,0.37994850963934307,0.31739435929329124,0.0,0.0,0.0,0.2410197635317848,0.27968067145139097,0.35253197233767847,0.0,0.0,N3 R2 sample 11_Subt2__0__10-19-39-378.csv
5.0,150.0,,,,1.0,0.4,1.2,0.0,0.21940948514725742,0.2788981640892638,0.3755854061136888,0.3580914572591298,0.32667672889677996,0.0,0.0,0.0,0.0,0.0,0.22239847699437776,0.22579650771626966,N3 R2 sample 12_Subt2__0__10-20-28-377.csv
30.0,150.0,,,,1.0,0.75,1.6,0.0,0.0,0.3094163659394485,0.2644560490692152,0.0,0.2725501792749313,0.0,0.0,0.3112105775755502,0.3108727670579194,0.4786719266711355,0.4783033846186475,0.0,N3 R3 sample 1_Subt2__0__11-22-25-293.csv
30.0,150.0,,,,1.0,0.75,1.6,0.0,0.0,0.28542040491852155,0.24387970305800166,0.0,0.0,0.31061320850330937,0.0,0.2651224003362174,0.26495066903455594,0.3099691838154817,0.42348355170191926,0.0,N3 R3 sample 2_Subt2__0__11-22-56-793.csv
5.0,150.0,,,,1.0,0.78,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R3 sample 3_Subt2__0__11-09-36-810.csv
5.0,150.0,,,,1.0,0.78,1.6,0.0,0.2831209550691732,0.5581211536430938,0.0,0.0,0.0,0.2595093930990165,0.26637969198881123,0.26646038017138995,0.0,0.0,0.0,0.0,N3 R3 sample 4_Subt2__0__11-01-28-321.csv
5.0,150.0,,,,1.0,0.75,1.6,0.0,0.0,0.45870585977528505,0.33018176191070575,0.0,0.2765759985519764,0.0,0.0,0.2968371279990392,0.3154600479842657,0.0,0.0,0.0,N3 R3 sample 5_Subt2__0__11-03-59-318.csv
5.0,150.0,,,,1.0,0.75,1.6,0.0,0.0,0.3808932056859588,0.4050678212816828,0.0,0.3805640588923214,0.0,0.0,0.3611160098836698,0.3853895610270173,0.0,0.0,0.0,N3 R3 sample 6_Subt2__0__11-04-31-817.csv
5.0,150.0,,,,1.0,0.82,1.52,0.0,0.0,0.4327860720829792,0.3530591708693053,0.0,0.0,0.0,0.40022170745718394,0.39987728530973793,0.41382041526178015,0.41326709267779266,0.41286519329000176,0.0,N3 R3 sample 7_Subt2__0__11-05-05-816.csv
5.0,150.0,,,,1.0,0.82,1.52,0.0,0.0,0.568156913286947,0.0,0.0,0.27820026715472423,0.0,0.27428572041318094,0.2801817277696482,0.27915322500198964,0.0,0.0,0.0,N3 R3 sample 8_Subt2__0__11-05-41-316.csv
5.0,150.0,,,,1.0,0.82,1.42,0.0,0.21975114008501193,0.37513671988365016,0.2151154480658957,0.23485944753088936,0.0,0.24283882856904915,0.19535878419334177,0.17790077749754354,0.17764550717022629,0.22238809186168132,0.22219494295668019,0.0,N3 R3 sample 9_Subt2__0__11-07-03-814.csv
5.0,150.0,,,,1.0,0.82,1.42,0.0,0.37338212283598365,0.5254778239147032,0.0,0.0,0.33038527188725947,0.0,0.0,0.0,0.0,0.0,0.0,0.28756120857290696,N3 R3 sample 10_Subt2__0__11-07-21-813.csv
5.0,150.0,,,,1.0,0.85,1.27,0.34992126408693675,0.3788539621479002,0.29407374987282603,0.25176790297996965,0.21159809081437067,0.0,0.20726377567828136,0.0,0.0,0.0,0.0,0.0,0.0,N3 R3 sample 11_Subt2__0__11-07-52-813.csv
5.0,150.0,,,,1.0,0.85,1.27,0.5321286662322418,0.37178634977277536,0.3126278520740822,0.28751055190718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N3 R3 sample 12_Subt2__0__11-08-11-812.csv
50.0,85.0,,,,1.0,1.08,1.48,0.2949353626900186,0.20771498446687087,0.17921038044305895,0.09866384954058867,0.11719878211773782,0.13553880566162918,0.14447784001598013,0.0,0.0,0.10290253199740786,0.09972285530078022,0.09963716823758827,0.092745023986527,N3 R4 sample 1_Subt2__0__12-50-48-674.csv
50.0,85.0,,,,1.0,1.08,1.48,0.0,0.33414920296082634,0.2815331585829666,0.21907762443804168,0.2447489722597618,0.0,0.2727859862753869,0.0,0.2785846704365698,0.27843254911700516,0.1736377835860504,0.22090108346043505,0.0,N3 R4 sample 2_Subt2__0__12-51-09-174.csv
20.0,85.0,,,,1.0,0.95,1.6,0.0,0.2793134841269698,0.2748405989790838,0.0,0.3957619794024498,0.0,0.3915762083338568,0.0,0.0,0.3450846271822508,0.3448990116415769,0.34475631070250157,0.23461370764599687,N3 R4 sample 3_Subt2__0__12-20-01-215.csv
20.0,85.0,,,,1.0,0.95,1.6,0.20496840542139796,0.3073839420887043,0.3640552465245744,0.0,0.18939113840285307,0.1909357333009798,0.16996703171926944,0.17655062609572128,0.17636147868378818,0.0,0.0,0.0,0.21276547979896024,N3 R4 sample 4_Subt2__0__12-20-46-714.csv
5.0,85.0,,,,1.0,1.0,1.6,0.13183922196418577,0.3284266493193965,0.17422052201237181,0.12216194743232474,0.0,0.09637466920397166,0.12084589104835713,0.09385014141722613,0.09573160080631749,0.08755372656318482,0.09049128547926465,0.09037352127385306,0.09525803936918031,N3 R4 sample 5_Subt2__0__12-06-43-233.csv
5.0,85.0,,,,1.0,1.0,1.6,0.0,0.28618859656411505,0.3255368325097297,0.0,0.0,0.46148950224074164,0.0,0.0,0.0,0.28389362242885835,0.2837492779739394,0.2836358063844299,0.24768466953011914,N3 R4 sample 6_Subt2__0__12-07-35-732.csv
