ID,Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,well,Data Tag,Sample Tag,Dataset
1,60.0,80.0,95.24,71.43,133.33,1.0,0.75,1.4,A1,N3 R6,sample 1,"['N3_New/Data/20250919_N3R6/N3 R6 sample 1_Subt2__0__16-14-09-465.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 1_Subt2__1__16-14-10-471.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 1_Subt2__2__16-14-11-465.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 1_Subt2__3__16-14-12-449.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 1_Subt2__4__16-14-13-465.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 1_Subt2__5__16-14-14-465.txt']"
2,60.0,80.0,95.24,71.43,133.33,1.0,0.75,1.4,A2,N3 R6,sample 2,"['N3_New/Data/20250919_N3R6/N3 R6 sample 2_Subt2__0__16-14-54-451.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 2_Subt2__1__16-14-55-451.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 2_Subt2__2__16-14-56-464.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 2_Subt2__3__16-14-57-464.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 2_Subt2__4__16-14-58-464.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 2_Subt2__5__16-14-59-464.txt']"
3,10.0,80.0,86.21,93.1,120.69,1.0,1.08,1.4,A3,N3 R6,sample 3,"['N3_New/Data/20250919_N3R6/N3 R6 sample 3_Subt2__0__15-27-55-527.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 3_Subt2__1__15-27-56-518.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 3_Subt2__2__15-27-57-527.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 3_Subt2__3__15-27-58-527.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 3_Subt2__4__15-27-59-527.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 3_Subt2__5__15-28-00-527.txt']"
4,10.0,80.0,86.21,93.1,120.69,1.0,1.08,1.4,A4,N3 R6,sample 4,"['N3_New/Data/20250919_N3R6/N3 R6 sample 4_Subt2__0__15-28-10-527.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 4_Subt2__1__15-28-11-527.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 4_Subt2__2__15-28-12-516.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 4_Subt2__3__15-28-13-516.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 4_Subt2__4__15-28-14-527.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 4_Subt2__5__15-28-15-515.txt']"
5,5.0,80.0,90.91,63.64,145.45,1.0,0.7,1.6,A5,N3 R6,sample 5,"['N3_New/Data/20250919_N3R6/N3 R6 sample 5_Subt2__0__15-22-20-035.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 5_Subt2__1__15-22-21-034.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 5_Subt2__2__15-22-22-035.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 5_Subt2__3__15-22-23-034.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 5_Subt2__4__15-22-24-032.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 5_Subt2__5__15-22-25-033.txt']"
6,5.0,80.0,90.91,63.64,145.45,1.0,0.7,1.6,A6,N3 R6,sample 6,"['N3_New/Data/20250919_N3R6/N3 R6 sample 6_Subt2__0__15-22-56-534.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 6_Subt2__1__15-22-57-531.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 6_Subt2__2__15-22-58-532.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 6_Subt2__3__15-22-59-534.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 6_Subt2__4__15-23-00-534.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 6_Subt2__5__15-23-01-531.txt']"
7,5.0,80.0,85.71,94.29,120.0,1.0,1.1,1.4,A7,N3 R6,sample 7,"['N3_New/Data/20250919_N3R6/N3 R6 sample 7_Subt2__0__15-23-24-033.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 7_Subt2__1__15-23-25-033.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 7_Subt2__2__15-23-26-030.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 7_Subt2__3__15-23-27-033.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 7_Subt2__4__15-23-28-033.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 7_Subt2__5__15-23-29-033.txt']"
8,5.0,80.0,85.71,94.29,120.0,1.0,1.1,1.4,A8,N3 R6,sample 8,"['N3_New/Data/20250919_N3R6/N3 R6 sample 8_Subt2__0__15-24-47-531.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 8_Subt2__1__15-24-48-531.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 8_Subt2__2__15-24-49-531.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 8_Subt2__3__15-24-50-531.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 8_Subt2__4__15-24-51-531.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 8_Subt2__5__15-24-52-531.txt']"
9,5.0,80.0,90.36,83.13,126.51,1.0,0.92,1.4,A9,N3 R6,sample 9,"['N3_New/Data/20250919_N3R6/N3 R6 sample 9_Subt2__0__15-25-37-022.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 9_Subt2__1__15-25-38-030.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 9_Subt2__2__15-25-39-030.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 9_Subt2__3__15-25-40-030.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 9_Subt2__4__15-25-41-030.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 9_Subt2__5__15-25-42-029.txt']"
10,5.0,80.0,90.36,83.13,126.51,1.0,0.92,1.4,A10,N3 R6,sample 10,"['N3_New/Data/20250919_N3R6/N3 R6 sample 10_Subt2__0__15-26-14-029.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 10_Subt2__1__15-26-15-029.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 10_Subt2__2__15-26-15-534.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 10_Subt2__3__15-26-16-529.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 10_Subt2__4__15-26-17-521.txt', 'N3_New/Data/20250919_N3R6/N3 R6 sample 10_Subt2__5__15-26-18-529.txt']"
