ID,Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,well,Data Tag,Sample Tag,Dataset
49,60.0,60.0,88.24,92.65,119.12,1.0,1.05,1.35,E1,N2 R9,sample 1,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 1_Subt2__0__19-15-25-764.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 1_Subt2__1__19-15-26-763.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 1_Subt2__2__19-15-27-764.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 1_Subt2__3__19-15-28-763.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 1_Subt2__4__19-15-29-762.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 1_Subt2__5__19-15-30-763.txt']"
50,60.0,60.0,88.24,92.65,119.12,1.0,1.05,1.35,E2,N2 R9,sample 2,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 2_Subt2__0__19-16-06-262.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 2_Subt2__1__19-16-07-263.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 2_Subt2__2__19-16-08-263.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 2_Subt2__3__19-16-09-261.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 2_Subt2__4__19-16-10-264.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 2_Subt2__5__19-16-11-262.txt']"
51,60.0,60.0,90.91,100.0,109.09,1.0,1.1,1.2,E3,N2 R9,sample 3,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 3_Subt2__0__19-16-45-760.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 3_Subt2__1__19-16-46-764.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 3_Subt2__2__19-16-44-762.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 3_Subt2__3__19-16-47-755.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 3_Subt2__4__19-16-48-279.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 3_Subt2__5__19-16-49-262.txt']"
52,60.0,60.0,90.91,100.0,109.09,1.0,1.1,1.2,E4,N2 R9,sample 4,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 4_Subt2__0__19-17-21-762.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 4_Subt2__1__19-17-22-758.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 4_Subt2__2__19-17-23-761.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 4_Subt2__3__19-17-24-761.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 4_Subt2__4__19-17-25-760.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 4_Subt2__5__19-17-26-265.txt']"
53,30.0,60.0,85.71,81.43,132.86,1.0,0.95,1.55,E5,N2 R9,sample 5,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 5_Subt2__0__18-47-13-303.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 5_Subt2__1__18-47-14-301.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 5_Subt2__2__18-47-15-303.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 5_Subt2__3__18-47-16-303.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 5_Subt2__4__18-47-17-303.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 5_Subt2__5__18-47-17-809.txt']"
54,30.0,60.0,85.71,81.43,132.86,1.0,0.95,1.55,E6,N2 R9,sample 6,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 6_Subt2__0__18-48-11-802.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 6_Subt2__1__18-48-10-801.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 6_Subt2__2__18-48-09-800.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 6_Subt2__3__18-48-12-802.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 6_Subt2__4__18-48-13-802.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 6_Subt2__5__18-48-14-306.txt']"
55,25.0,60.0,84.27,82.58,133.15,1.0,0.98,1.58,E7,N2 R9,sample 7,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 7_Subt2__0__18-46-24-804.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 7_Subt2__1__18-46-25-804.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 7_Subt2__2__18-46-26-804.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 7_Subt2__3__18-46-27-804.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 7_Subt2__4__18-46-28-807.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 7_Subt2__5__18-46-29-804.txt']"
56,25.0,60.0,84.27,82.58,133.15,1.0,0.98,1.58,E8,N2 R9,sample 8,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 8_Subt2__0__18-45-55-804.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 8_Subt2__1__18-45-56-805.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 8_Subt2__2__18-45-57-804.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 8_Subt2__3__18-45-58-806.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 8_Subt2__4__18-45-59-805.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 8_Subt2__5__18-46-00-808.txt']"
57,20.0,60.0,84.51,80.28,135.21,1.0,0.95,1.6,E9,N2 R9,sample 9,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 9_Subt2__0__18-41-15-811.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 9_Subt2__1__18-41-16-811.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 9_Subt2__2__18-41-17-811.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 9_Subt2__3__18-41-18-816.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 9_Subt2__4__18-41-19-811.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 9_Subt2__5__18-41-20-810.txt']"
58,20.0,60.0,84.51,80.28,135.21,1.0,0.95,1.6,E10,N2 R9,sample 10,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 10_Subt2__0__18-42-53-309.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 10_Subt2__1__18-42-54-308.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 10_Subt2__2__18-42-55-309.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 10_Subt2__3__18-42-56-308.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 10_Subt2__4__18-42-57-308.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 10_Subt2__5__18-42-58-309.txt']"
59,15.0,60.0,83.8,82.12,134.08,1.0,0.98,1.6,E11,N2 R9,sample 11,"['N2_Sep/Data/20250829_N2R9/N2 R9 sample 11_Subt2__0__18-39-10-314.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 11_Subt2__1__18-39-09-315.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 11_Subt2__2__18-39-11-314.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 11_Subt2__3__18-39-12-314.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 11_Subt2__4__18-39-13-317.txt', 'N2_Sep/Data/20250829_N2R9/N2 R9 sample 11_Subt2__5__18-39-14-314.txt']"
