ID,Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,well,Data Tag,Sample Tag,Dataset
13,60.0,70.0,81.08,89.19,129.73,1.0,1.1,1.6,B1,N2 R2,sample 1,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 1_Subt2__0__15-56-15-757.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 1_Subt2__1__15-56-16-757.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 1_Subt2__2__15-56-17-756.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 1_Subt2__3__15-56-18-757.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 1_Subt2__4__15-56-19-757.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 1_Subt2__5__15-56-20-757.txt']"
14,60.0,70.0,81.08,89.19,129.73,1.0,1.1,1.6,B2,N2 R2,sample 2,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 2_Subt2__0__15-59-53-252.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 2_Subt2__1__15-59-54-252.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 2_Subt2__2__15-59-55-252.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 2_Subt2__3__15-59-56-252.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 2_Subt2__4__15-59-57-252.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 2_Subt2__5__15-59-58-252.txt']"
15,40.0,70.0,81.52,88.04,130.43,1.0,1.08,1.6,B3,N2 R2,sample 3,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 3_Subt2__0__15-45-01-772.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 3_Subt2__1__15-45-02-776.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 3_Subt2__2__15-45-03-773.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 3_Subt2__3__15-45-04-773.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 3_Subt2__4__15-45-05-772.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 3_Subt2__5__15-45-06-773.txt']"
16,40.0,70.0,81.52,88.04,130.43,1.0,1.08,1.6,B4,N2 R2,sample 4,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 4_Subt2__0__15-43-40-274.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 4_Subt2__1__15-43-41-274.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 4_Subt2__2__15-43-42-274.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 4_Subt2__3__15-43-43-274.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 4_Subt2__4__15-43-44-276.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 4_Subt2__5__15-43-45-274.txt']"
17,25.0,70.0,82.87,84.53,132.6,1.0,1.02,1.6,B5,N2 R2,sample 5,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 5_Subt2__0__15-25-22-799.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 5_Subt2__1__15-25-23-799.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 5_Subt2__2__15-25-24-800.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 5_Subt2__3__15-25-25-800.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 5_Subt2__4__15-25-26-800.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 5_Subt2__5__15-25-27-799.txt']"
18,25.0,70.0,82.87,84.53,132.6,1.0,1.02,1.6,B6,N2 R2,sample 6,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 6_Subt2__0__15-25-47-300.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 6_Subt2__1__15-25-48-300.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 6_Subt2__2__15-25-49-299.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 6_Subt2__3__15-25-50-299.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 6_Subt2__4__15-25-51-301.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 6_Subt2__5__15-25-52-299.txt']"
19,5.0,70.0,81.08,89.19,129.73,1.0,1.1,1.6,B7,N2 R2,sample 7,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 7_Subt2__0__15-06-36-826.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 7_Subt2__1__15-06-37-826.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 7_Subt2__2__15-06-38-826.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 7_Subt2__3__15-06-39-826.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 7_Subt2__4__15-06-40-826.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 7_Subt2__5__15-06-41-826.txt']"
20,5.0,70.0,81.08,89.19,129.73,1.0,1.1,1.6,B8,N2 R2,sample 8,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 8_Subt2__0__15-06-58-826.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 8_Subt2__1__15-06-59-825.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 8_Subt2__2__15-07-00-825.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 8_Subt2__3__15-07-01-826.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 8_Subt2__4__15-07-02-829.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 8_Subt2__5__15-07-03-825.txt']"
21,5.0,70.0,86.96,73.91,139.13,1.0,0.85,1.6,B9,N2 R2,sample 9,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 9_Subt2__0__15-10-05-322.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 9_Subt2__1__15-10-06-322.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 9_Subt2__2__15-10-07-321.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 9_Subt2__3__15-10-08-321.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 9_Subt2__4__15-10-09-323.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 9_Subt2__5__15-10-10-321.txt']"
22,5.0,70.0,86.96,73.91,139.13,1.0,0.85,1.6,B10,N2 R2,sample 10,"['N2_Sep/Data/20250827_N2R2/N2 R2  sample 10_Subt2__0__15-11-04-321.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 10_Subt2__1__15-11-05-320.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 10_Subt2__2__15-11-06-320.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 10_Subt2__3__15-11-07-320.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 10_Subt2__4__15-11-08-321.txt', 'N2_Sep/Data/20250827_N2R2/N2 R2  sample 10_Subt2__5__15-11-09-315.txt']"
