194.03,2.0058
194.578,5.01625
195.127,4.01282
195.676,5.01608
196.225,4.01068
196.773,39.10834
197.321,22.06139
197.87,71.18378
198.418,76.19797
198.966,110.29123
199.513,135.34373
200.061,105.26858
200.609,107.28372
201.156,85.18856
201.704,68.17342
202.251,94.2517
202.798,97.25324
203.345,106.2645
203.892,89.22717
204.438,134.31851
204.985,101.24215
205.532,104.27507
206.078,66.16349
206.624,115.29043
207.17,135.31774
207.716,115.28398
208.262,124.24768
208.808,117.2958
209.354,121.30099
209.899,91.23113
210.445,62.15756
210.99,94.23191
211.535,128.3032
212.08,74.17434
212.625,92.23189
213.17,139.35467
213.715,116.26722
214.259,145.33901
214.804,96.23728
215.348,126.29292
215.892,153.37128
216.436,100.23018
216.98,79.17576
217.524,70.1699
218.068,136.34365
218.612,92.23611
219.155,97.23141
219.698,137.32608
220.242,95.23589
220.785,138.32436
221.328,107.26539
221.871,131.3339
222.414,116.28724
222.956,73.17629
223.499,77.17337
224.041,95.21819
224.583,70.14923
225.126,93.20528
225.668,94.22944
226.21,108.27407
226.751,97.21751
227.293,45.10327
227.835,91.22422
228.376,91.20791
228.918,46.11586
229.459,70.17612
230,129.3094
230.541,84.19443
231.082,87.2131
231.622,40.09181
232.163,28.0686
232.704,110.27577
233.244,115.28524
233.784,59.14431
234.324,135.30334
234.864,73.16632
235.404,105.24742
235.944,91.2151
236.484,154.38147
237.023,107.25243
237.563,115.26761
238.102,100.23715
238.641,70.17707
239.18,112.26325
239.719,94.236
240.258,61.13858
240.797,126.30042
241.335,59.14479
241.874,119.23245
242.412,97.23672
242.95,86.20921
243.488,31.07077
244.026,124.28838
244.564,106.2191
245.102,160.36003
245.64,55.13267
246.177,31.07006
246.715,124.29746
247.252,74.16924
247.789,172.31502
248.326,79.19186
248.863,102.22557
249.4,105.23864
249.936,152.317
250.473,150.35283
251.009,46.10681
251.546,134.29893
252.082,82.17838
252.618,121.27077
253.154,108.26046
253.69,106.23833
254.226,105.25212
254.761,120.26936
255.297,83.18267
255.832,106.25283
256.367,91.21493
256.903,120.26725
257.438,119.27877
257.972,130.28893
258.507,84.19397
259.042,167.35996
259.576,119.26409
260.111,77.17819
260.645,165.35321
261.179,113.26523
261.713,129.28867
262.247,99.22683
262.781,124.26171
263.315,25.06162
263.849,123.30764
264.382,121.27779
264.915,156.36695
265.449,128.31184
265.982,130.2948
266.515,156.38005
267.048,93.19865
267.58,103.22297
268.113,103.22383
268.646,69.1702
269.178,63.14249
269.71,161.35388
270.243,134.31016
270.775,91.23473
271.307,85.20317
271.838,110.26006
272.37,125.30573
272.902,87.19837
273.433,174.38237
273.965,108.26282
274.496,92.2289
275.027,126.31337
275.558,92.22589
276.089,121.30242
276.62,120.30203
277.15,118.28995
277.681,87.18865
278.211,109.2661
278.741,156.34469
279.272,99.22792
279.802,80.20027
280.332,134.31594
280.861,139.33097
281.391,149.33713
281.921,99.23745
282.45,96.23885
282.98,147.38101
283.509,163.36866
284.038,153.34858
284.567,144.33436
285.096,169.40672
285.625,107.24161
286.153,174.41247
286.682,174.3965
287.21,83.199
287.739,120.28381
288.267,120.29268
288.795,121.31567
289.323,104.24559
289.851,147.3449
290.378,75.16901
290.906,102.25091
291.433,119.29688
291.961,182.41204
292.488,142.35085
293.015,138.32562
293.542,165.4216
294.069,170.41833
294.596,88.21639
295.122,163.38886
295.649,117.25684
296.175,150.35928
296.702,206.49697
297.228,109.26322
297.754,140.31477
298.28,168.38453
298.806,142.34155
299.332,122.2743
299.857,154.34908
300.383,95.24018
300.908,174.42485
301.433,166.40472
301.958,107.24673
302.483,132.32686
303.008,147.36487
303.533,116.29957
304.058,107.25066
304.582,125.29615
305.107,109.28447
305.631,159.35902
306.155,122.2853
306.679,150.35228
307.203,149.34549
307.727,197.46167
308.251,137.33794
308.775,224.53692
309.298,130.31411
309.822,132.33152
310.345,185.4388
310.868,166.39866
311.391,198.48218
311.914,161.40165
312.437,182.41322
312.96,168.39409
313.482,149.34959
314.005,202.4978
314.527,154.39853
315.049,163.41077
315.571,203.45257
316.093,159.39249
316.615,177.42177
317.137,195.42158
317.659,201.48152
318.18,150.35682
318.702,204.4733
319.223,138.28268
319.744,222.49318
320.265,178.43138
320.786,256.62713
321.307,175.42976
321.828,214.47719
322.348,196.45743
322.869,197.46564
323.389,285.54508
323.909,182.41355
324.43,225.52975
324.95,195.44318
325.47,251.61112
325.989,301.6943
326.509,269.59
327.029,263.58899
327.548,225.50348
328.067,205.49316
328.587,306.74625
329.106,243.53837
329.625,212.545
330.144,265.60421
330.662,266.61248
331.181,293.67424
331.7,248.56648
332.218,286.60599
332.736,287.65594
333.255,250.57932
333.773,282.65035
334.291,296.72187
334.808,289.63627
335.326,306.66846
335.844,334.76104
336.361,356.88494
336.879,324.74034
337.396,367.86064
337.913,304.68458
338.43,322.7049
338.947,319.7405
339.464,320.67061
339.981,288.66736
340.497,340.80838
341.014,362.85008
341.53,301.66213
342.046,424.00777
342.562,343.82663
343.078,318.72781
343.594,335.77148
344.11,341.79093
344.626,379.91991
345.141,366.80661
345.657,423.91091
346.172,404.93238
346.687,324.72214
347.202,401.87688
347.717,411.93587
348.232,403.96051
348.747,362.80682
349.261,358.75952
349.776,455.02268
350.29,425.01306
350.805,435.01989
351.319,394.8774
351.833,452.98608
352.347,420.94612
352.861,455.0093
353.374,412.89389
353.888,468.08007
354.401,430.93055
354.915,439.94292
355.428,428.01457
355.941,460.01089
356.454,454.95476
356.967,441.97573
357.48,454.97324
357.993,468.08521
358.505,435.00318
359.018,521.19185
359.53,513.17164
360.042,516.07754
360.554,553.25654
361.066,452.03977
361.578,526.08145
362.09,518.15002
362.602,568.16796
363.113,575.24897
363.625,557.16974
364.136,511.04654
364.647,506.12334
365.158,538.16328
365.669,511.14033
366.18,551.20133
366.691,538.09225
367.201,557.23597
367.712,607.27211
368.222,586.24128
368.733,528.06703
369.243,652.31989
369.753,615.29457
370.263,607.34483
370.773,555.2509
371.282,600.31577
371.792,671.40456
372.301,615.35861
372.811,669.59614
373.32,696.34803
373.829,663.41348
374.338,655.31538
374.847,714.47326
375.356,740.55155
375.865,763.43966
376.373,787.57214
376.882,829.84315
377.39,835.75822
377.898,877.86689
378.407,935.80098
378.915,920.70725
379.423,953.8752
379.93,1074.05241
380.438,1020.04743
380.946,1158.16981
381.453,1154.24381
381.96,1223.32614
382.468,1257.32769
382.975,1379.60476
383.482,1384.33748
383.989,1477.89014
384.495,1503.59083
385.002,1547.30263
385.509,1639.80307
386.015,1851.42558
386.521,1829.78522
387.028,1892.8197
387.534,1961.62946
388.04,2062.17351
388.546,2060.8005
389.051,2346.89799
389.557,2462.16016
390.063,2558.05595
390.568,2600.38276
391.073,2756.98855
391.578,2858.51284
392.084,2919.11251
392.589,3079.824
393.093,3436.33815
393.598,3791.9668
394.103,4053.08506
394.607,4362.02155
395.112,4681.00874
395.616,4959.7668
396.12,5330.1461
396.624,5988.05172
397.128,6468.05141
397.632,7310.91539
398.136,7803.04076
398.639,8448.7027
399.143,9276.0798
399.646,10589.63523
400.15,11812.0835
400.653,13125.34185
401.156,15090.06473
401.659,17534.50862
402.162,21862.99166
402.664,29739.28426
403.167,45806.22715
403.67,61363.27352
404.172,63919.58413
404.674,63858.43483
405.176,63738.15102
405.678,63977.72923
406.18,64011.81569
406.682,63863.44694
407.184,63926.60148
407.686,63841.39382
408.187,64025.8516
408.688,62034.11586
409.19,44477.49618
409.691,36280.85532
410.192,30560.99717
410.693,26630.77377
411.194,24258.12583
411.694,22804.88645
412.195,21128.15513
412.696,19089.45325
413.196,18101.09612
413.696,17560.27421
414.196,17738.35559
414.696,16849.07334
415.196,15887.6402
415.696,14085.01924
416.196,11302.56134
416.695,9041.56833
417.195,8036.37769
417.694,7737.65516
418.194,7192.39377
418.693,6751.69926
419.192,6530.90099
419.691,6282.87118
420.19,6201.11232
420.688,5989.33137
421.187,5752.28736
421.685,5272.29117
422.184,4808.64731
422.682,4168.4503
423.18,3534.04887
423.678,3352.05592
424.176,3033.09468
424.674,2859.9622
425.172,2711.24145
425.669,2581.44374
426.167,2420.11024
426.664,2171.91322
427.161,1994.87776
427.659,1860.00888
428.156,1808.47915
428.652,1649.97409
429.149,1541.71823
429.646,1560.45122
430.143,1449.57492
430.639,1375.45411
431.135,1248.45558
431.632,1238.18885
432.128,1114.15462
432.624,1131.37287
433.12,1105.01501
433.616,1103.92077
434.111,1022.99373
434.607,935.87764
435.103,948.62625
435.598,959.62808
436.093,864.70743
436.588,825.58347
437.083,861.62967
437.578,789.57614
438.073,724.5993
438.568,733.58582
439.062,714.32894
439.557,665.37787
440.051,670.32791
440.546,678.35694
441.04,611.31826
441.534,581.32663
442.028,572.24798
442.522,579.25607
443.015,517.00724
443.509,569.25373
444.002,576.27527
444.496,477.95077
444.989,506.12566
445.482,483.10258
445.975,518.09273
446.468,471.93838
446.961,551.07922
447.454,470.971
447.947,543.17786
448.439,460.04429
448.931,513.07435
449.424,502.17473
449.916,484.08687
450.408,450.9526
450.9,431.97506
451.392,400.95355
451.884,436.92982
452.375,389.90473
452.867,414.86644
453.358,449.95152
453.849,441.87084
454.341,468.9725
454.832,384.77626
455.323,475.09082
455.814,362.77973
456.304,363.79112
456.795,386.82571
457.285,366.75683
457.776,378.8079
458.266,314.70912
458.756,315.70746
459.247,345.78022
459.737,378.85953
460.226,394.83954
460.716,358.80681
