194.03,46.13424
194.578,40.12999
195.127,32.10276
195.676,39.12558
196.225,84.23082
196.773,71.20278
197.321,93.26648
197.87,148.39785
198.418,131.34932
198.966,153.41566
199.513,106.27706
200.061,135.35879
200.609,148.40331
201.156,133.30852
201.704,179.47032
202.251,179.49145
202.798,140.37844
203.345,158.40648
203.892,144.37753
204.438,125.31433
204.985,185.46319
205.532,140.38224
206.078,135.34737
206.624,160.41162
207.17,140.34273
207.716,149.37938
208.262,167.34991
208.808,189.48952
209.354,139.35592
209.899,161.41801
210.445,138.36131
210.99,153.38929
211.535,170.4208
212.08,174.42849
212.625,140.3668
213.17,158.4148
213.715,194.46431
214.259,181.44087
214.804,172.4377
215.348,110.26549
215.892,149.3728
216.436,160.38863
216.98,168.39486
217.524,156.386
218.068,183.48116
218.612,146.382
219.155,149.36726
219.698,169.42008
220.242,152.39295
220.785,131.3204
221.328,153.39327
221.871,146.37965
222.414,135.34918
222.956,158.40165
223.499,142.33675
224.041,193.46641
224.583,141.31695
225.126,125.29122
225.668,113.2865
226.21,135.3522
226.751,111.26034
227.293,182.43759
227.835,190.48214
228.376,159.38178
228.918,144.37677
229.459,142.36824
230,133.32988
230.541,219.53003
231.082,77.19398
231.622,126.30376
232.163,113.28721
232.704,108.27824
233.244,116.29968
233.784,142.36047
234.324,124.29384
234.864,119.28498
235.404,147.3634
235.944,133.32831
236.484,114.29298
237.023,171.42288
237.563,137.33183
238.102,125.30584
238.641,160.41791
239.18,117.28988
239.719,168.4343
240.258,177.41626
240.797,155.38837
241.335,155.39368
241.874,156.32664
242.412,165.41566
242.95,139.34816
243.488,207.49306
244.026,163.39109
244.564,185.40201
245.102,110.26157
245.64,141.351
246.177,138.32764
246.715,155.38767
247.252,163.39139
247.789,203.40632
248.326,145.36671
248.863,117.27527
249.4,178.42277
249.936,140.30546
250.473,179.43698
251.009,166.40215
251.546,181.41836
252.082,152.3514
252.618,127.29809
253.154,212.52935
253.69,157.36865
254.226,165.40864
254.761,204.48414
255.297,141.32422
255.832,121.29847
256.367,188.46194
256.903,98.22674
257.438,135.33117
257.972,172.40474
258.507,184.44407
259.042,172.397
259.576,203.46435
260.111,175.421
260.645,144.32602
261.179,176.42669
261.713,175.4122
262.247,188.4539
262.781,168.37493
263.315,186.47333
263.849,193.49918
264.382,168.40132
264.915,177.43708
265.449,161.41585
265.982,167.40053
266.515,154.38746
267.048,239.53546
267.58,171.39399
268.113,174.39778
268.646,147.37851
269.178,171.40246
269.71,197.45262
270.243,150.35819
270.775,131.34363
271.307,186.46158
271.838,145.35451
272.37,144.36775
272.902,163.38796
273.433,129.29568
273.965,201.50416
274.496,143.36474
275.027,167.4279
275.558,165.41551
276.089,164.42176
276.62,139.36535
277.15,125.31704
277.681,163.37556
278.211,102.25562
278.741,163.38035
279.272,149.35668
279.802,159.40798
280.332,177.43403
280.861,193.48026
281.391,172.40789
281.921,177.44173
282.45,181.46621
282.98,199.52922
283.509,145.34127
284.038,173.41255
284.567,160.38513
285.096,158.39795
285.625,185.44167
286.153,161.39099
286.682,230.54436
287.21,178.44511
287.739,217.53249
288.267,165.41461
288.795,160.42459
289.323,203.49814
289.851,203.49593
290.378,159.37626
290.906,186.4678
291.433,195.49561
291.961,171.40528
292.488,151.38691
293.015,214.52445
293.542,190.49626
294.069,173.43628
294.596,196.49471
295.122,203.4998
295.649,161.37169
296.175,234.58681
296.702,191.47545
297.228,200.4974
297.754,245.57818
298.28,235.55351
298.806,170.42326
299.332,191.44585
299.857,179.42211
300.383,177.45828
300.908,243.60465
301.433,195.48453
301.958,206.48832
302.483,163.42029
303.008,210.53099
303.533,214.56065
304.058,236.57192
304.582,251.60975
305.107,199.53186
305.631,202.47421
306.155,186.45178
306.679,199.47764
307.203,242.5794
307.727,233.56603
308.251,199.50381
308.775,254.62062
309.298,237.58973
309.822,232.5962
310.345,259.63319
310.868,161.39918
311.391,212.53241
311.914,247.62997
312.437,209.49476
312.96,222.53759
313.482,220.53475
314.005,214.54937
314.527,220.58671
315.049,204.52078
315.571,223.52341
316.093,278.69838
316.615,262.64682
317.137,298.66585
317.659,281.69665
318.18,248.60371
318.702,222.52827
319.223,323.69649
319.744,238.55457
320.265,251.62206
320.786,270.68072
321.307,285.71583
321.828,261.61235
322.348,297.71525
322.869,285.69466
323.389,-31.05404
323.909,264.6195
324.43,272.6589
324.95,262.61721
325.47,275.68028
325.989,273.65647
326.509,265.60689
327.029,286.65721
327.548,297.68317
328.067,293.72187
328.587,316.78554
329.106,272.62354
329.625,297.77076
330.144,353.8262
330.662,289.67326
331.181,359.84057
331.7,348.82263
332.218,365.80694
332.736,362.85008
333.255,349.8146
333.773,331.78291
334.291,361.88378
334.808,403.90839
335.326,352.80431
335.844,388.90472
336.361,362.90737
336.879,404.9483
337.396,411.97394
337.913,383.87601
338.43,391.87991
338.947,378.88487
339.464,381.82576
339.981,407.95292
340.497,365.88029
341.014,451.07145
341.53,376.83628
342.046,422.00224
342.562,401.97912
343.078,384.89574
343.594,393.92159
344.11,467.06642
344.626,478.15461
345.141,461.01585
345.657,413.91265
346.172,467.08438
346.687,486.08646
347.202,425.93995
347.717,500.14626
348.232,467.11633
348.747,505.12088
349.261,488.046
349.776,498.1234
350.29,497.17911
