194.03,252.7083
194.578,257.81345
195.127,266.82938
195.676,246.77109
196.225,234.61907
196.773,273.7466
197.321,417.11061
197.87,595.43462
198.418,599.46002
198.966,614.50854
199.513,558.33595
200.061,572.38768
200.609,564.40291
201.156,527.11004
201.704,583.40513
202.251,544.36682
202.798,615.51961
203.345,546.28531
203.892,555.32346
204.438,595.34281
204.985,614.37361
205.532,590.46285
206.078,641.47902
206.624,602.40794
207.17,629.36989
207.716,630.45622
208.262,598.10603
208.808,606.41786
209.354,586.36085
209.899,581.37918
210.445,606.41897
210.99,593.35243
211.535,650.42615
212.08,670.45897
212.625,606.42118
213.17,561.3291
213.715,609.29035
214.259,562.23441
214.804,646.48968
215.348,626.34057
215.892,620.38819
216.436,592.28185
216.98,583.21797
217.524,600.32957
218.068,542.27885
218.612,641.50829
219.155,546.2183
219.698,582.29499
220.242,523.22514
220.785,517.14851
221.328,536.26761
221.871,505.19535
222.414,561.32041
222.956,497.14688
223.499,495.06856
224.041,564.25282
224.583,526.06541
225.126,543.1443
225.668,518.20702
226.21,510.21858
226.751,559.16775
227.293,513.11316
227.835,518.1966
228.376,551.20844
228.918,569.346
229.459,501.1991
230,509.14054
230.541,571.24816
231.082,551.26966
231.622,601.31659
232.163,505.17276
232.704,524.24111
233.244,466.09206
233.784,526.20885
234.324,528.10801
234.864,473.03014
235.404,531.18308
235.944,537.19646
236.484,494.16049
237.023,563.26017
237.563,563.22909
238.102,510.12425
238.641,530.26016
239.18,560.24186
239.719,556.31902
240.258,513.09424
240.797,556.26719
241.335,538.23942
241.874,520.96309
242.412,558.25895
242.95,505.16352
243.488,586.26884
244.026,560.21299
244.564,539.04222
245.102,604.28615
245.64,563.27825
246.177,527.11491
246.715,578.28874
247.252,519.12333
247.789,493.86552
248.326,591.34732
248.863,575.18955
249.4,495.0576
249.936,591.15662
250.473,593.29686
251.009,604.3062
251.546,648.34349
252.082,547.11889
252.618,599.26195
253.154,571.28911
253.69,580.23444
254.226,529.17424
254.761,600.26434
255.297,637.31154
255.832,502.12183
256.367,649.42723
256.903,575.19273
257.438,560.22176
257.972,618.30004
258.507,594.29549
259.042,515.04809
259.576,595.20845
260.111,606.30159
260.645,529.07566
261.179,586.27316
261.713,630.30554
262.247,644.37441
262.781,590.14894
263.315,568.29821
263.849,624.45317
264.382,611.29685
264.915,679.4839
265.449,607.39662
265.982,608.28515
266.515,615.39589
267.048,580.13586
267.58,577.1681
268.113,619.2527
268.646,653.49478
269.178,636.34148
269.71,591.18393
270.243,635.33907
270.775,591.40993
271.307,624.38167
271.838,634.37817
272.37,639.44924
272.902,669.4016
273.433,614.25249
273.965,634.42597
274.496,591.35869
275.027,640.47759
275.558,613.38628
276.089,683.56225
276.62,609.43405
277.15,622.42348
277.681,623.25735
278.211,645.46227
278.741,669.36887
279.272,651.37826
279.802,662.52903
280.332,679.48453
280.861,660.4651
281.391,621.31409
