Anneal Time,Temperature,R BAAc,R MAI,QW 1,QW 1_std,QW 2,QW 2_std,QW 3,QW 3_std,QW 4,QW 4_std,QW 5,QW 5_std,QW 6,QW 6_std,QW 7,QW 7_std,QW 8,QW 8_std,QW 9,QW 9_std,QW 10,QW 10_std,QW 11,QW 11_std,QW 12,QW 12_std,QW 99,QW 99_std,source
20.0,64.73684210526315,1.505263157894737,1.45,0.26863874803684906,0.10565272357042149,0.5281151453972843,0.12018936561912517,0.2505929156250806,0.16689629392513175,0.03339742416677821,0.1130448078948767,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.08960361018234325,0.11291062185132057,0.035953737200108096,0.10277205371941815,0.012917546724008439,0.09690862911698284,0.12312417786986907,0.1402396731963884,0.024018646297414917,0.10650594482779543,0.022220518859887184,0.10631143387435256,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,1.6157894736842104,1.45,0.3423183479291159,0.11140421900891008,0.5064486813060318,0.12718000077903618,0.2505929156250806,0.16689629392513175,0.031820743184917025,0.11993185221275882,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.12174386097762456,0.12023406308653957,0.05707138290228291,0.10740463474607022,0.027743764916822053,0.10110720055445574,0.12312417786986907,0.1402396731963884,0.03769650264636992,0.1126684599084159,0.0400958570867177,0.11244161657623075,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,1.7263157894736842,1.45,0.4070755427659542,0.11999892002200326,0.47479266113476126,0.13723556166083764,0.2505929156250806,0.16689629392513175,0.04399653945132119,0.1291572131762529,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.1374081771605631,0.12944519754924144,0.0773830641545062,0.11108885987212748,0.044029563541626376,0.10645201448639388,0.12312417786986907,0.1402396731963884,0.05056409443942576,0.12124448090107853,0.05845879335348395,0.12037952156395124,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,1.836842105263158,1.45,0.46100718158005816,0.13014142289443428,0.438769257325991,0.14804649929708805,0.2505929156250806,0.16689629392513175,0.06227538791344725,0.13719660336737347,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.1415158990549231,0.13544920008978248,0.0863834102851778,0.11173114493809805,0.05883128693950588,0.11122820767076985,0.12312417786986907,0.1402396731963884,0.06094764308481954,0.12979858991262236,0.07385965600237915,0.1267517860236134,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,1.9473684210526319,1.45,0.5042136064160982,0.14025205559616194,0.40243461056759156,0.15757962090678254,0.2505929156250806,0.16689629392513175,0.08046437947308258,0.14260793194669596,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.14043575136508998,0.138236800659591,0.08927778765083083,0.11179270021468517,0.07068289012173104,0.11461250373319583,0.12312417786986907,0.1402396731963884,0.0683531033486521,0.1366589130764171,0.08509779458985686,0.13062292575888224,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,2.057894736842105,1.45,0.5372434729233305,0.14920989853727257,0.3684627763069963,0.16491391418106752,0.2505929156250806,0.16689629392513175,0.0954508302310975,0.14569242906410582,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13787589520436447,0.13929264761739799,0.09006451677061802,0.11179699353208723,0.0792920063905902,0.11666155156592115,0.12312417786986907,0.1402396731963884,0.07305883618325941,0.14140705218500627,0.09248745339628901,0.1325941380759658,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,2.168421052631579,1.45,0.5605047202438851,0.15652561820909242,0.33844891000666344,0.1700158818080462,0.2505929156250806,0.16689629392513175,0.10645856637354402,0.14724282149329665,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13539753711034455,0.13963845042753456,0.09025652606374579,0.11179723984945127,0.08506415276952657,0.11776114671153222,0.12312417786986907,0.1402396731963884,0.07570889842261144,0.14434688301484008,0.09694017873397545,0.13347370876306006,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,2.278947368421053,1.45,0.5741574274480596,0.16222222870205538,0.3132344544616997,0.17331621798374416,0.2505929156250806,0.16689629392513175,0.1140015926179412,0.14794001662305278,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13348017627337455,0.1397377028054162,0.0902989878721009,0.11179725218336936,0.08872628739594182,0.11829332830859662,0.12312417786986907,0.1402396731963884,0.07705695955886993,0.14601237318421992,0.0994515558056574,0.133821860870936,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,2.3894736842105266,1.45,0.5782491047667078,0.16663941887056888,0.29314664486923664,0.17539426008918393,0.2505929156250806,0.16689629392513175,0.11909642215972326,0.14822683688550936,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13220206803225118,0.13976186182918468,0.09030692127355651,0.11179725266582381,0.0910692245497786,0.11853289109805469,0.12312417786986907,0.1402396731963884,0.07781296278713684,0.146911959921544,0.10087994481886509,0.13394510237081872,0.13224564385510626,0.17717645291739312,GP_mean
20.0,64.73684210526315,2.5,1.45,0.5729460114510996,0.17024172027655496,0.27813060521432714,0.17678716864311936,0.2505929156250806,0.16689629392513175,0.12276993210955688,0.1483521887788831,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13152527026755984,0.13976752530153091,0.09030822420598154,0.11179725264631614,0.09277722313280237,0.11864796004813886,0.12312417786986907,0.1402396731963884,0.07854351650174934,0.14743148887308036,0.10186122101125258,0.13399080746830136,0.13224564385510626,0.17717645291739312,GP_mean
20.0,69.47368421052632,0.4,1.45,0.009135923884836902,0.11385887412597431,0.047568081691495984,0.133220755203942,0.2505929156250806,0.16689629392513175,0.234021816924827,0.13029787041343252,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.15996371708807658,0.1334257811638932,0.0925934424458441,0.11176945243389297,0.09469978397402047,0.10623617354436758,0.12312417786986907,0.1402396731963884,0.34773120668551194,0.11959262475661825,0.2807404815177228,0.122269029093983,0.13224564385510626,0.17717645291739312,GP_mean
20.0,69.47368421052632,0.5105263157894737,1.45,0.015446270232691697,0.11061434834729521,0.0917752999744687,0.12938503249062425,0.2505929156250806,0.16689629392513175,0.23503265156281025,0.12727981750775333,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.15492593906920277,0.13162038116446298,0.09284695804004271,0.111745275085652,0.0950951463570222,0.10429052879057071,0.12312417786986907,0.1402396731963884,0.3039617941398205,0.11639395382487908,0.2613583268553484,0.11992006935990127,0.13224564385510626,0.17717645291739312,GP_mean
20.0,69.47368421052632,0.6210526315789474,1.45,0.02210736924075326,0.10847399789487035,0.1518054433942465,0.12664766311983622,0.2505929156250806,0.16689629392513175,0.22059345057486637,0.12483212019828112,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.1431462468585164,0.12997256321958095,0.0930639465483215,0.11171714616520102,0.09543713112732082,0.10274663928879314,0.12312417786986907,0.1402396731963884,0.2430679986536315,0.11399353165825837,0.2256329817053608,0.11794084089275082,0.13224564385510626,0.17717645291739312,GP_mean
20.0,69.47368421052632,0.7315789473684211,1.45,0.02864032006249989,0.10672106039716069,0.22178540333362676,0.12419942116995693,0.2505929156250806,0.16689629392513175,0.19282124380536608,0.12228770694687788,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.12724530726039124,0.1279458243367841,0.09239806930857926,0.11166477250231427,0.09272363444780783,0.10120121770609689,0.12312417786986907,0.1402396731963884,0.17641790685719577,0.11172325861749462,0.18101804729168092,0.11577958425451615,0.13224564385510626,0.17717645291739312,GP_mean
20.0,69.47368421052632,0.8421052631578948,1.45,0.0358648206379424,0.10499970878862255,0.29492881383483016,0.12150834960868319,0.2505929156250806,0.16689629392513175,0.160296539331339,0.11884776454745241,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.11234903525753559,0.1243487309172241,0.09000871808797341,0.1113557477168911,0.0824699547277706,0.09923044805037658,0.12312417786986907,0.1402396731963884,0.11434293080403551,0.10903577544818314,0.13342028607903683,0.11264031069194694,0.13224564385510626,0.17717645291739312,GP_mean
20.0,69.47368421052632,0.9526315789473685,1.45,0.046521238924477244,0.10335261265964756,0.3648261199215379,0.11860904301706635,0.2505929156250806,0.16689629392513175,0.13130535028556065,0.11428268614927109,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.10175556395436572,0.11814570289788714,0.08698300309763507,0.1094935792164839,0.06189345841805296,0.09677353878907563,0.12312417786986907,0.1402396731963884,0.06300014777989149,0.10591162763193875,0.08534987532942068,0.10818180745113362,0.13224564385510626,0.17717645291739312,GP_mean
20.0,69.47368421052632,1.0631578947368423,1.45,0.06535175839248321,0.10204298438339814,0.42657638352751037,0.116064371819126,0.2505929156250806,0.16689629392513175,0.10864514046967624,0.10949588199467183,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.08988183729417501,0.10994522920681966,0.07993459443706519,0.1013994097033532,0.03476991781720219,0.09432634346176366,0.12312417786986907,0.1402396731963884,0.025908652478835753,0.10298585169940558,0.04086391847765568,0.10322135797547762,0.13224564385510626,0.17717645291739312,GP_mean
20.0,69.47368421052632,1.1736842105263159,1.45,0.09839399684704607,0.1013503341944213,0.47689352444795713,0.11472710686822692,0.2505929156250806,0.16689629392513175,0.09197724251708567,0.10697757201198478,0.10823782772674546,0.1311745779631645,0.07529279109605537,0.10158036084682787,0.06664770829863068,0.10556901584151665,0.04378498901190466,0.09535844658004458,0.011842559302543201,0.0929878585254698,0.12312417786986907,0.1402396731963884,0.005714725230055978,0.10144388441802772,0.01057428896175025,0.10058376831127676,0.13224564385510626,0.17717645291739312,GP_mean
