Anneal Time,Temperature,R BAAc,R MAI,QW 1,QW 2,QW 3,QW 4,QW 5,QW 6,QW 7,QW 8,QW 9,QW 10,QW 11,QW 12,QW 99,source,QW 1_std,QW 2_std,QW 3_std,QW 4_std,QW 5_std,QW 6_std,QW 7_std,QW 8_std,QW 9_std,QW 10_std,QW 11_std,QW 12_std,QW 99_std
5.0,80.0,0.6333333333333333,2.5,0.00010757213148457345,0.2821839326093445,0.2505929156250806,0.1434754780401246,0.1102589961264353,0.07529279109605537,0.1341493003676335,0.09031565516641074,0.1081083874907246,0.12312417786986907,0.10647939710354389,0.11080150086345043,0.13224564385510626,GP_mean_4D,0.194142,0.183636,0.166896,0.14884,0.131191,0.10158,0.139793,0.111797,0.119088,0.14024,0.149658,0.134169,0.177176
5.0,80.0,0.8666666666666667,1.2,0.04642874303904815,0.13430397900467458,0.2505929156250806,0.06483339905623359,0.1102589961264353,0.07529279109605537,0.02017037928961868,0.07599383100961665,0.024502853712171757,0.12312417786986907,0.013161273455200628,0.04593758144342548,0.13224564385510626,GP_mean_4D,0.110469,0.127488,0.166896,0.123124,0.131191,0.10158,0.126667,0.111372,0.102463,0.14024,0.113877,0.115988,0.177176
5.0,80.0,0.8666666666666667,1.3857142857142857,0.04861576813072461,0.3880414629105507,0.2505929156250806,0.09656638813346487,0.1102589961264353,0.07529279109605537,0.056532002508383875,0.04582379249520286,0.036800162178403886,0.12312417786986907,0.03988469977920276,0.04677130398614435,0.13224564385510626,GP_mean_4D,0.103635,0.118306,0.166896,0.112176,0.131191,0.10158,0.112936,0.102744,0.096175,0.14024,0.105166,0.105789,0.177176
5.0,80.0,0.8666666666666667,1.5714285714285714,0.03402758848213276,0.3584451631778412,0.2505929156250806,0.10991976773291898,0.1102589961264353,0.07529279109605537,0.13622425747765085,0.13905588380061085,0.11387622846877248,0.12312417786986907,0.1004911495952901,0.13882286428203727,0.13224564385510626,GP_mean_4D,0.101237,0.114758,0.166896,0.107746,0.131191,0.10158,0.10803,0.102472,0.093214,0.14024,0.101646,0.10155,0.177176
5.0,80.0,0.8666666666666667,1.7571428571428571,0.0,0.3004863552540498,0.2505929156250806,0.0766055600558829,0.1102589961264353,0.07529279109605537,0.14852460474822807,0.0995501050044431,0.12847065766836252,0.12312417786986907,0.11807096791965474,0.12728770221319524,0.13224564385510626,GP_mean_4D,0.115868,0.133999,0.166896,0.12879,0.131191,0.10158,0.131064,0.111599,0.105328,0.14024,0.119349,0.12051,0.177176
5.0,80.0,0.8666666666666667,1.9428571428571428,0.0,0.292416819384538,0.2505929156250806,0.1103656430123511,0.1102589961264353,0.07529279109605537,0.1412428360189544,0.09045962757204153,0.11373508739454453,0.12312417786986907,0.11917502986052389,0.11533531488248397,0.13224564385510626,GP_mean_4D,0.150151,0.164976,0.166896,0.145762,0.131191,0.10158,0.139387,0.111797,0.116572,0.14024,0.141362,0.132667,0.177176
5.0,80.0,0.8666666666666667,2.1285714285714286,0.0,0.2952055129107757,0.2505929156250806,0.1356404379434598,0.1102589961264353,0.07529279109605537,0.1359354143918747,0.09031649579984638,0.11033694460728075,0.12312417786986907,0.11490114615871783,0.11275441316183382,0.13224564385510626,GP_mean_4D,0.174775,0.178606,0.166896,0.148559,0.131191,0.10158,0.139784,0.111797,0.118806,0.14024,0.14814,0.134077,0.177176
5.0,80.0,0.8666666666666667,2.314285714285714,0.0,0.2959469041322141,0.2505929156250806,0.1421733334813776,0.1102589961264353,0.07529279109605537,0.13471323106855232,0.09031565655406,0.10908752006579756,0.12312417786986907,0.11140005540280308,0.11192545743482023,0.13224564385510626,GP_mean_4D,0.185386,0.18198,0.166896,0.148792,0.131191,0.10158,0.139793,0.111797,0.119035,0.14024,0.149266,0.134156,0.177176
5.0,80.0,0.8666666666666667,2.5,0.0,0.29288917673566217,0.2505929156250806,0.14267829551265032,0.1102589961264353,0.07529279109605537,0.1345177042952855,0.09031564667263339,0.10809320758432688,0.12312417786986907,0.10917259450085287,0.11162370677502245,0.13224564385510626,GP_mean_4D,0.188958,0.182459,0.166896,0.148788,0.131191,0.10158,0.139792,0.111797,0.119036,0.14024,0.149334,0.134153,0.177176
5.0,80.0,1.1,1.2,0.08396421794556128,0.1806296430172414,0.2505929156250806,0.04235671193948329,0.1102589961264353,0.07529279109605537,0.03790007070722687,0.05922767120275993,0.017452716524831102,0.12312417786986907,0.01935141213570385,0.03483859973458335,0.13224564385510626,GP_mean_4D,0.112082,0.128014,0.166896,0.120825,0.131191,0.10158,0.121142,0.107928,0.101981,0.14024,0.113483,0.113304,0.177176
5.0,80.0,1.1,1.3857142857142857,0.09150892499721293,0.5064505163015635,0.2505929156250806,0.02019398272815337,0.11025897299085213,0.07529279109605537,0.008220124503450721,0.022565312998227657,0.014978682134570306,0.12312417786986907,0.02596625040116282,0.01665788973525109,0.13224564385510626,GP_mean_4D,0.103137,0.11728,0.166896,0.110213,0.131191,0.10158,0.109699,0.099096,0.09509,0.14024,0.103961,0.103728,0.177176
5.0,80.0,1.1,1.5714285714285714,0.05752213854486926,0.4808202301781983,0.2505929156250806,0.05918697210084088,0.1102589961264353,0.07529279109605537,0.12403148882202,0.12164528573260253,0.10663772388405236,0.12312417786986907,0.10134482763062122,0.08026217350008308,0.13224564385510626,GP_mean_4D,0.10228,0.116292,0.166896,0.109635,0.131191,0.10158,0.110264,0.103422,0.09444,0.14024,0.103153,0.103352,0.177176
5.0,80.0,1.1,1.7571428571428571,0.0,0.38910809158489046,0.2505929156250806,0.06936463671799561,0.1102589961264353,0.07529279109605537,0.1802195377791984,0.09711958592251124,0.1233527012096995,0.12312417786986907,0.1040777023167655,0.09310333948862244,0.13224564385510626,GP_mean_4D,0.115995,0.134551,0.166896,0.129377,0.131191,0.10158,0.131461,0.11162,0.105782,0.14024,0.119916,0.121003,0.177176
5.0,80.0,1.1,1.9428571428571428,0.0,0.3517705959261636,0.2505929156250806,0.11555537400045413,0.1102589961264353,0.07529279109605537,0.15179607943154805,0.0903565730945748,0.11270950853333558,0.12312417786986907,0.10386360689597106,0.10710603946224984,0.13224564385510626,GP_mean_4D,0.146229,0.163044,0.166896,0.145402,0.131191,0.10158,0.139327,0.111797,0.116306,0.14024,0.140462,0.132485,0.177176
5.0,80.0,1.1,2.1285714285714286,0.0,0.3333902414191215,0.2505929156250806,0.14073509584986718,0.1102589961264353,0.07529279109605537,0.1390643441699466,0.09031552373591914,0.11264760595142223,0.12312417786986907,0.11130358527583886,0.11330426551943684,0.13224564385510626,GP_mean_4D,0.168455,0.176317,0.166896,0.148374,0.131191,0.10158,0.139776,0.111797,0.118634,0.14024,0.147322,0.134011,0.177176
5.0,80.0,1.1,2.314285714285714,0.0,0.3204478703902537,0.2505929156250806,0.14294477229452884,0.1102589961264353,0.07529279109605537,0.13623487033380935,0.09031563804554162,0.11030845255495114,0.12312417786986907,0.11474960139149187,0.11403724353188258,0.13224564385510626,GP_mean_4D,0.177175,0.179262,0.166896,0.148583,0.131191,0.10158,0.139783,0.111797,0.118845,0.14024,0.148331,0.134082,0.177176
5.0,80.0,1.1,2.5,0.0,0.30864068640304854,0.2505929156250806,0.14066217375569692,0.1102589961264353,0.07529279109605537,0.13590678946546128,0.09031542584886829,0.10792002452877754,0.12312417786986907,0.11496824033556205,0.11398183958387828,0.13224564385510626,GP_mean_4D,0.179485,0.179152,0.166896,0.148452,0.131191,0.10158,0.139769,0.111797,0.118753,0.14024,0.148096,0.134018,0.177176
5.0,80.0,1.3333333333333335,1.2,0.1498507261058133,0.2262466785170645,0.2505929156250806,0.08147659381843664,0.1102589961264353,0.07529279109605537,0.10022466527125305,0.0813839345287816,0.04427713631772996,0.12312417786986907,0.05142267295728777,0.0704535284979942,0.13224564385510626,GP_mean_4D,0.119172,0.136452,0.166896,0.129305,0.131191,0.10158,0.130473,0.111493,0.106525,0.14024,0.120869,0.120762,0.177176
5.0,80.0,1.3333333333333335,1.3857142857142857,0.16882213360142567,0.5149609352694584,0.2505929156250806,0.037153286788675105,0.1102589961264353,0.07529279109605537,0.07275109688339068,0.06525956143090515,0.04116373827184376,0.12312417786986907,0.036094423023935854,0.03704466363495122,0.13224564385510626,GP_mean_4D,0.105168,0.120042,0.166896,0.113863,0.131191,0.10158,0.115419,0.107716,0.097037,0.14024,0.106643,0.1073,0.177176
5.0,80.0,1.3333333333333335,1.5714285714285714,0.1333199707878491,0.5510880989180824,0.2505929156250806,0.03995035579589416,0.1102589961264353,0.07529279109605537,0.11273594198250564,0.08236126808062444,0.07723524255994775,0.12312417786986907,0.06042533024690693,0.02980044088320613,0.13224564385510626,GP_mean_4D,0.107312,0.123516,0.166896,0.118669,0.131191,0.10158,0.12173,0.110279,0.099684,0.14024,0.110176,0.111899,0.177176
5.0,80.0,1.3333333333333335,1.7571428571428571,0.00418280983087721,0.4698263431016178,0.2505929156250806,0.08549110340311722,0.1102589961264353,0.07529279109605537,0.18362178433043336,0.0903988591585637,0.09754228201989104,0.12312417786986907,0.08535910839578002,0.07213320358026341,0.13224564385510626,GP_mean_4D,0.120608,0.141043,0.166896,0.135053,0.131191,0.10158,0.135298,0.111772,0.109342,0.14024,0.125618,0.125546,0.177176
5.0,80.0,1.3333333333333335,1.9428571428571428,0.0,0.4123426272460073,0.2505929156250806,0.13736764663790463,0.1102589961264353,0.07529279109605537,0.16145013868341523,0.09024651504353398,0.11282379132420925,0.12312417786986907,0.10165068304756412,0.10910820343729918,0.13224564385510626,GP_mean_4D,0.141606,0.160719,0.166896,0.145166,0.131191,0.10158,0.139351,0.111797,0.11611,0.14024,0.139482,0.132427,0.177176
5.0,80.0,1.3333333333333335,2.1285714285714286,0.0,0.37762629733190467,0.2505929156250806,0.15418884277039785,0.1102589961264353,0.07529279109605537,0.1460219307673248,0.09032762397255371,0.11880614987697555,0.12312417786986907,0.11519456496280696,0.11909437000817163,0.13224564385510626,GP_mean_4D,0.158614,0.171394,0.166896,0.147634,0.131191,0.10158,0.139712,0.111797,0.118027,0.14024,0.14511,0.133687,0.177176
5.0,80.0,1.3333333333333335,2.314285714285714,0.0,0.3510046887720615,0.2505929156250806,0.14445466400416446,0.1102589961264353,0.07529279109605537,0.1403917503773623,0.09031547302324985,0.11256499161165814,0.12312417786986907,0.12218753927000624,0.11918134147245202,0.13224564385510626,GP_mean_4D,0.164428,0.173299,0.166896,0.147674,0.131191,0.10158,0.139685,0.111797,0.118125,0.14024,0.145696,0.133668,0.177176
5.0,80.0,1.3333333333333335,2.5,0.0,0.329293795842966,0.2505929156250806,0.13588193124459225,0.1102589961264353,0.07529279109605537,0.1404365059944225,0.09031090252243366,0.10727279515934349,0.12312417786986907,0.12453554166208322,0.11952116099296435,0.13224564385510626,GP_mean_4D,0.164249,0.171343,0.166896,0.146761,0.131191,0.10158,0.139475,0.111797,0.117532,0.14024,0.144238,0.133136,0.177176
5.0,80.0,1.5666666666666669,1.2,0.2507573111931104,0.262582055191388,0.2505929156250806,0.11245887906849586,0.1102589961264353,0.07529279109605537,0.13576474178167006,0.08925113252718586,0.07225846794003639,0.12312417786986907,0.07524583283585924,0.09676159628881979,0.13224564385510626,GP_mean_4D,0.132792,0.150464,0.166896,0.139073,0.131191,0.10158,0.136785,0.111779,0.112291,0.14024,0.131717,0.128236,0.177176
5.0,80.0,1.5666666666666669,1.3857142857142857,0.2995121690467179,0.4679529133448651,0.2505929156250806,0.06051224844295412,0.1102589961264353,0.07529279109605537,0.12471312038883195,0.08518904249246408,0.06857915119434811,0.12312417786986907,0.0501742044097933,0.0648668177477432,0.13224564385510626,GP_mean_4D,0.114694,0.131896,0.166896,0.125725,0.131191,0.10158,0.127601,0.111175,0.103978,0.14024,0.117164,0.117736,0.177176
5.0,80.0,1.5666666666666669,1.5714285714285714,0.25913907178360146,0.5425497350608303,0.2505929156250806,0.04108789982676818,0.1102589961264353,0.07529279109605537,0.12066925957902237,0.08505913436551851,0.07241047297409445,0.12312417786986907,0.045810308117414066,0.04348474929725886,0.13224564385510626,GP_mean_4D,0.11723,0.136239,0.166896,0.130489,0.131191,0.10158,0.131824,0.111602,0.106694,0.14024,0.12131,0.121812,0.177176
5.0,80.0,1.5666666666666669,1.7571428571428571,0.08481990324622547,0.502963630644131,0.2505929156250806,0.10589029081761753,0.1102589961264353,0.07529279109605537,0.17236753897017074,0.08946294436225914,0.09345425496350826,0.12312417786986907,0.07893788283400158,0.08333642637643969,0.13224564385510626,GP_mean_4D,0.126171,0.148175,0.166896,0.140299,0.131191,0.10158,0.137949,0.111795,0.112708,0.14024,0.131521,0.129425,0.177176
5.0,80.0,1.5666666666666669,1.9428571428571428,0.0,0.45812647494873576,0.2505929156250806,0.17150903570319756,0.1102589961264353,0.07529279109605537,0.17878305484502324,0.09066917771589521,0.12616163548930207,0.12312417786986907,0.1076041509445101,0.12442681617055916,0.13224564385510626,GP_mean_4D,0.133008,0.153643,0.166896,0.142461,0.131191,0.10158,0.138625,0.111796,0.114316,0.14024,0.135009,0.130798,0.177176
5.0,80.0,1.5666666666666669,2.1285714285714286,0.0,0.42043617962412927,0.2505929156250806,0.17675568249559798,0.1102589961264353,0.07529279109605537,0.16285737278472814,0.09053910460320862,0.13115999717534785,0.12312417786986907,0.122227873833555,0.13147846141449968,0.13224564385510626,GP_mean_4D,0.144143,0.161396,0.166896,0.144763,0.131191,0.10158,0.139143,0.111797,0.115971,0.14024,0.13944,0.132103,0.177176
5.0,80.0,1.5666666666666669,2.314285714285714,0.0,0.38263483224762607,0.2505929156250806,0.1456248266242246,0.1102589961264353,0.07529279109605537,0.14874983310355766,0.09031454932612358,0.1151293358977067,0.12312417786986907,0.1300657744576703,0.12707204291301102,0.13224564385510626,GP_mean_4D,0.148512,0.163545,0.166896,0.145126,0.131191,0.10158,0.139148,0.111797,0.116323,0.14024,0.140458,0.132265,0.177176
5.0,80.0,1.5666666666666669,2.5,0.0,0.35161847093134624,0.2505929156250806,0.12706837088465833,0.1102589961264353,0.07529279109605537,0.15124927399729335,0.09025419358075899,0.10552872965152212,0.12312417786986907,0.1355174939610102,0.12901472482548326,0.13224564385510626,GP_mean_4D,0.145055,0.157775,0.166896,0.141163,0.131191,0.10158,0.137302,0.111779,0.114017,0.14024,0.135769,0.129474,0.177176
5.0,80.0,1.7999999999999998,1.2,0.35530199465066703,0.2801622760449642,0.2505929156250806,0.12024289256761958,0.1102589961264353,0.07529279109605537,0.1380075434260471,0.09018563067786346,0.08654222823664326,0.12312417786986907,0.08124633789003241,0.1022119908473781,0.13224564385510626,GP_mean_4D,0.149157,0.164041,0.166896,0.145267,0.131191,0.10158,0.139196,0.111797,0.116336,0.14024,0.140724,0.132341,0.177176
5.0,80.0,1.7999999999999998,1.3857142857142857,0.4349883100351157,0.4022803602236469,0.2505929156250806,0.08176457639467538,0.1102589961264353,0.07529279109605537,0.1356491024514025,0.0894238306803773,0.0802449021236072,0.12312417786986907,0.05975046482972092,0.08233390645473289,0.13224564385510626,GP_mean_4D,0.132934,0.15169,0.166896,0.140224,0.131191,0.10158,0.137467,0.111791,0.112841,0.14024,0.132871,0.129082,0.177176
5.0,80.0,1.7999999999999998,1.5714285714285714,0.39851256313116784,0.47041205865670144,0.2505929156250806,0.07101523308701689,0.1102589961264353,0.07529279109605537,0.1350819301086938,0.08949564471373568,0.08014660509839817,0.12312417786986907,0.054189682559735754,0.07329854650413725,0.13224564385510626,GP_mean_4D,0.131534,0.152348,0.166896,0.141563,0.131191,0.10158,0.138183,0.111795,0.113619,0.14024,0.133989,0.13011,0.177176
5.0,80.0,1.7999999999999998,1.7571428571428571,0.21586806774096307,0.4735576393808731,0.2505929156250806,0.1315975751240631,0.1102589961264353,0.07529279109605537,0.166964979407122,0.09032259465443304,0.10421714469627359,0.12312417786986907,0.08143334970807456,0.10352573769958145,0.13224564385510626,GP_mean_4D,0.130184,0.152308,0.166896,0.142557,0.131191,0.10158,0.138803,0.111797,0.114249,0.14024,0.134551,0.130956,0.177176
5.0,80.0,1.7999999999999998,1.9428571428571428,0.03277416705370766,0.46979271314628107,0.2505929156250806,0.20860356289251364,0.1102589961264353,0.07529279109605537,0.21228210440066395,0.0943755615269769,0.14543508798768598,0.12312417786986907,0.11134537439426838,0.145432083960866,0.13224564385510626,GP_mean_4D,0.121016,0.140296,0.166896,0.13373,0.131191,0.10158,0.134179,0.111734,0.109121,0.14024,0.124695,0.124497,0.177176
5.0,80.0,1.7999999999999998,2.1285714285714286,0.0,0.44681849058784245,0.2505929156250806,0.1989286576437271,0.1102589961264353,0.07529279109605537,0.18947757246508828,0.09209195276089467,0.14256394041145445,0.12312417786986907,0.12248647779187628,0.1442898196123525,0.13224564385510626,GP_mean_4D,0.128503,0.147614,0.166896,0.138273,0.131191,0.10158,0.136685,0.111784,0.111812,0.14024,0.130119,0.127819,0.177176
5.0,80.0,1.7999999999999998,2.314285714285714,0.0,0.404711545476788,0.2505929156250806,0.1433746464104217,0.1102589961264353,0.07529279109605537,0.15613486250398825,0.09031820581182576,0.1141396031384872,0.12312417786986907,0.12938545696709805,0.13123721183515327,0.13224564385510626,GP_mean_4D,0.135761,0.154451,0.166896,0.141984,0.131191,0.10158,0.138207,0.111793,0.114214,0.14024,0.135039,0.130359,0.177176
5.0,80.0,1.7999999999999998,2.5,0.0,0.3675559831278568,0.2505929156250806,0.1175709801405885,0.1102589961264353,0.07529279109605537,0.16258807619344706,0.09005515812690724,0.10220628278463856,0.12312417786986907,0.13957891783547996,0.1361288354474814,0.13224564385510626,GP_mean_4D,0.131651,0.14614,0.166896,0.133795,0.131191,0.10158,0.132379,0.111468,0.109848,0.14024,0.127312,0.123873,0.177176
5.0,80.0,2.033333333333333,1.2,0.425406981022434,0.2849944418985857,0.2505929156250806,0.12371726231477134,0.1102589961264353,0.07529279109605537,0.13457385216573023,0.09030166896194991,0.09231592174716041,0.12312417786986907,0.08120158565959536,0.10294208297316476,0.13224564385510626,GP_mean_4D,0.163319,0.173245,0.166896,0.14781,0.131191,0.10158,0.139717,0.111797,0.118186,0.14024,0.145824,0.13375,0.177176
5.0,80.0,2.033333333333333,1.3857142857142857,0.527653273000678,0.3441927775564949,0.2505929156250806,0.10157165714999558,0.1102589961264353,0.07529279109605537,0.1338041038571568,0.09023356565356633,0.08567608819342747,0.12312417786986907,0.06595877092478412,0.09292824921125559,0.13224564385510626,GP_mean_4D,0.150661,0.166543,0.166896,0.146478,0.131191,0.10158,0.139523,0.111797,0.117132,0.14024,0.142556,0.133079,0.177176
5.0,80.0,2.033333333333333,1.5714285714285714,0.5206854567838864,0.38252756494415663,0.2505929156250806,0.097333160769357,0.1102589961264353,0.07529279109605537,0.13490076740181892,0.09023219329593202,0.08522597211472363,0.12312417786986907,0.06127838201529794,0.08994853394492427,0.13224564385510626,GP_mean_4D,0.143858,0.163298,0.166896,0.146172,0.131191,0.10158,0.139541,0.111797,0.116837,0.14024,0.141234,0.132992,0.177176
5.0,80.0,2.033333333333333,1.7571428571428571,0.37869685438046674,0.4008071022378634,0.2505929156250806,0.13843083284413032,0.1102589961264353,0.07529279109605537,0.15640244609553552,0.090478771782029,0.1045118957575016,0.12312417786986907,0.07624333499800885,0.10809932501296697,0.13224564385510626,GP_mean_4D,0.132268,0.153293,0.166896,0.142357,0.131191,0.10158,0.1386,0.111797,0.114232,0.14024,0.134828,0.13073,0.177176
5.0,80.0,2.033333333333333,1.9428571428571428,0.2026839378089318,0.43318686404628826,0.2505929156250806,0.20814591957361503,0.1102589961264353,0.07529279109605537,0.21946069806636823,0.09895576517939629,0.14227783818408946,0.12312417786986907,0.09834094165740498,0.14465401669757594,0.13224564385510626,GP_mean_4D,0.115039,0.132798,0.166896,0.127655,0.131191,0.10158,0.130041,0.111528,0.105631,0.14024,0.118418,0.119761,0.177176
5.0,80.0,2.033333333333333,2.1285714285714286,0.11576470813243979,0.4389517873612081,0.2505929156250806,0.1892303015013768,0.1102589961264353,0.07529279109605537,0.19139543219737415,0.09349949390673316,0.13319337579024118,0.12312417786986907,0.104551897429922,0.13711869320091127,0.13224564385510626,GP_mean_4D,0.120486,0.139705,0.166896,0.133697,0.131191,0.10158,0.134467,0.11175,0.108966,0.14024,0.124334,0.124579,0.177176
5.0,80.0,2.033333333333333,2.314285714285714,0.09390320865836951,0.40630504765523,0.2505929156250806,0.13141727351763777,0.1102589961264353,0.07529279109605537,0.14857678310372557,0.0902320049133837,0.10364726853842879,0.12312417786986907,0.11192161463312512,0.12102147478062873,0.13224564385510626,GP_mean_4D,0.132208,0.152147,0.166896,0.141639,0.131191,0.10158,0.138352,0.111795,0.113856,0.14024,0.133869,0.130279,0.177176
5.0,80.0,2.033333333333333,2.5,0.07037448187800058,0.36868104682611785,0.2505929156250806,0.1145880770372854,0.1102589961264353,0.07529279109605537,0.1550149899124359,0.090170497290415,0.09750640717176684,0.12312417786986907,0.1278065235967122,0.12878631102686064,0.13224564385510626,GP_mean_4D,0.134837,0.150187,0.166896,0.13732,0.131191,0.10158,0.135118,0.111703,0.11173,0.14024,0.130752,0.126699,0.177176
5.0,80.0,2.2666666666666666,1.2,0.44859564764174314,0.28606023683639004,0.2505929156250806,0.12733052648658377,0.1102589961264353,0.07529279109605537,0.13267970904714194,0.09031307500823846,0.09506060580161402,0.12312417786986907,0.08120381858117814,0.10362282602569381,0.13224564385510626,GP_mean_4D,0.172867,0.177817,0.166896,0.148491,0.131191,0.10158,0.139781,0.111797,0.118749,0.14024,0.147851,0.134052,0.177176
5.0,80.0,2.2666666666666666,1.3857142857142857,0.5661940013654033,0.3050365419124402,0.2505929156250806,0.11438271537089904,0.1102589961264353,0.07529279109605537,0.13153073526041495,0.09030738598994631,0.08874844656596696,0.12312417786986907,0.06966802035912686,0.09805238332995574,0.13224564385510626,GP_mean_4D,0.1626,0.17387,0.166896,0.14811,0.131191,0.10158,0.139759,0.111797,0.118403,0.14024,0.146357,0.133906,0.177176
5.0,80.0,2.2666666666666666,1.5714285714285714,0.6057412530174265,0.30929984479302736,0.2505929156250806,0.10708388860859033,0.1102589961264353,0.07529279109605537,0.12909966542899828,0.09024945469551485,0.08432781704563976,0.12312417786986907,0.0619029262301766,0.09343977032160256,0.13224564385510626,GP_mean_4D,0.151027,0.167588,0.166896,0.146958,0.131191,0.10158,0.139614,0.111797,0.11752,0.14024,0.143357,0.133355,0.177176
5.0,80.0,2.2666666666666666,1.7571428571428571,0.5401742520912822,0.31320054347246984,0.2505929156250806,0.11482420557842565,0.1102589961264353,0.07529279109605537,0.1279900722438121,0.08898209719848348,0.08661033537523473,0.12312417786986907,0.06024208940151745,0.09212992599660505,0.13224564385510626,GP_mean_4D,0.132549,0.15166,0.166896,0.140325,0.131191,0.10158,0.137475,0.111787,0.113158,0.14024,0.132981,0.129192,0.177176
5.0,80.0,2.2666666666666666,1.9428571428571428,0.412187556448553,0.3565666958895698,0.2505929156250806,0.1488190647492601,0.1102589961264353,0.07529279109605537,0.15957084785794953,0.09100301950143311,0.10452271953132015,0.12312417786986907,0.06759547243201272,0.1080575194077943,0.13224564385510626,GP_mean_4D,0.118683,0.137524,0.166896,0.13246,0.131191,0.10158,0.134174,0.111764,0.108119,0.14024,0.122653,0.123789,0.177176
5.0,80.0,2.2666666666666666,2.1285714285714286,0.31459895696699747,0.39585723570662634,0.2505929156250806,0.13470409980659814,0.1102589961264353,0.07529279109605537,0.14232074697388797,0.08878747297419616,0.09678559532127007,0.12312417786986907,0.0704765737290155,0.10156993311334649,0.13224564385510626,GP_mean_4D,0.12148,0.140374,0.166896,0.13413,0.131191,0.10158,0.134853,0.111761,0.109194,0.14024,0.124781,0.124947,0.177176
5.0,80.0,2.2666666666666666,2.314285714285714,0.247804498368628,0.386953651455616,0.2505929156250806,0.10803929920822142,0.1102589961264353,0.07529279109605537,0.12528674524769967,0.0894400127569684,0.08422517206606348,0.12312417786986907,0.08303569006057848,0.09822925918802304,0.13224564385510626,GP_mean_4D,0.134501,0.153177,0.166896,0.141547,0.131191,0.10158,0.138158,0.111794,0.113851,0.14024,0.134215,0.130121,0.177176
5.0,80.0,2.2666666666666666,2.5,0.1753036304200527,0.3564540543734268,0.2505929156250806,0.11512415824654551,0.1102589961264353,0.07529279109605537,0.13880196989308366,0.09027433998142492,0.09213206824010768,0.12312417786986907,0.10646309002827982,0.11352881041104576,0.13224564385510626,GP_mean_4D,0.147543,0.1619,0.166896,0.144324,0.131191,0.10158,0.138894,0.111796,0.115811,0.14024,0.139273,0.13176,0.177176
5.0,80.0,2.5,1.2,0.43204126069240467,0.28645433328579245,0.2505929156250806,0.130957035148299,0.1102589961264353,0.07529279109605537,0.13224397025228116,0.0903136548653651,0.09735021927912509,0.12312417786986907,0.08278959802268077,0.10467500612406022,0.13224564385510626,GP_mean_4D,0.178854,0.179812,0.166896,0.14863,0.131191,0.10158,0.139785,0.111797,0.118886,0.14024,0.148527,0.134099,0.177176
5.0,80.0,2.5,1.3857142857142857,0.5559422785788595,0.28356097623881854,0.2505929156250806,0.12219335891383191,0.1102589961264353,0.07529279109605537,0.13091858674026774,0.09031191471154332,0.09156038931261168,0.12312417786986907,0.07321398562282089,0.10084019058238045,0.13224564385510626,GP_mean_4D,0.170031,0.177015,0.166896,0.148442,0.131191,0.10158,0.139778,0.111797,0.118707,0.14024,0.147605,0.134035,0.177176
5.0,80.0,2.5,1.5714285714285714,0.6374538645262317,0.2631249171674503,0.2505929156250806,0.10985153385014065,0.1102589961264353,0.07529279109605537,0.12511851399127388,0.09020156552715239,0.08293074050309092,0.12312417786986907,0.061995149088982945,0.09338570970940774,0.13224564385510626,GP_mean_4D,0.156087,0.169409,0.166896,0.146887,0.131191,0.10158,0.13954,0.111797,0.117563,0.14024,0.143872,0.133252,0.177176
5.0,80.0,2.5,1.7571428571428571,0.6480107893804501,0.24556702116386972,0.2505929156250806,0.08973272184946354,0.1102589961264353,0.07529279109605537,0.1036359518785994,0.08665080212889523,0.06897513326425515,0.12312417786986907,0.047192718868124664,0.07619256612159447,0.13224564385510626,GP_mean_4D,0.134758,0.151089,0.166896,0.138189,0.131191,0.10158,0.135739,0.111734,0.112177,0.14024,0.131605,0.12738,0.177176
5.0,80.0,2.5,1.9428571428571428,0.5800299444488296,0.2826052188713635,0.2505929156250806,0.09139280990501256,0.1102589961264353,0.07529279109605537,0.10551616591949811,0.08646881526659404,0.06817067720955161,0.12312417786986907,0.04191287296819838,0.07405293504152,0.13224564385510626,GP_mean_4D,0.12595,0.143784,0.166896,0.135355,0.131191,0.10158,0.13498,0.111733,0.110113,0.14024,0.126916,0.125644,0.177176
5.0,80.0,2.5,2.1285714285714286,0.48360803347333364,0.34231563908770807,0.2505929156250806,0.08565792918210063,0.1102589961264353,0.07529279109605537,0.09879600098302357,0.08443855838911574,0.06445532871713647,0.12312417786986907,0.04323730471908748,0.07108010459707115,0.13224564385510626,GP_mean_4D,0.12718,0.144071,0.166896,0.134488,0.131191,0.10158,0.133779,0.111636,0.109792,0.14024,0.126687,0.124754,0.177176
5.0,80.0,2.5,2.314285714285714,0.37944062748113705,0.3567892568303364,0.2505929156250806,0.09083318316701483,0.1102589961264353,0.07529279109605537,0.10821752051827854,0.08853469137493417,0.06983051766853732,0.12312417786986907,0.060798592819432416,0.08154961421844524,0.13224564385510626,GP_mean_4D,0.139842,0.155401,0.166896,0.14105,0.131191,0.10158,0.137473,0.111783,0.113758,0.14024,0.134818,0.129522,0.177176
5.0,80.0,2.5,2.5,0.2664427545112275,0.3382541588880957,0.2505929156250806,0.11667008257051653,0.1102589961264353,0.07529279109605537,0.13001051700823266,0.09027352761082838,0.08907176445827096,0.12312417786986907,0.08929087073614368,0.10342505795226005,0.13224564385510626,GP_mean_4D,0.159557,0.170018,0.166896,0.147024,0.131191,0.10158,0.139614,0.111797,0.117613,0.14024,0.144035,0.133361,0.177176
